"","PROVINSI","KABUPATEN","KECAMATAN","subdistrict","region","TAHUN","BULAN","period1","period","BL","VEG","REPRO","RIPE","total","Paddy_planting","Paddy_harvested","luas_baku_ha","area_RS","area_factor"
"2264","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,3215,2017,"OKTOBER","2017-10","'2017-10-27",1917.0625,873.4375,51.6875,1524.8125,4367,193,1163,4372,4439.93293505201,1.01553818276578
"2265","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,3215,2017,"OKTOBER","2017-10","'2017-10-27",456.25,1182.9375,105.0625,651.9375,2396.1875,870,0,2026,2469.24261298613,1.21877720285594
"2266","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,3215,2017,"OKTOBER","2017-10","'2017-10-27",58.125,1514.1875,693.125,1072.1875,3337.625,0,0,3531,3392.9496452,0.960903326309828
"2267","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2017,"OKTOBER","2017-10","'2017-10-27",87.625,1563.625,562.875,3044.4375,5258.5625,0,0,5156,5341.90256018204,1.03605557800272
"2268","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2017,"OKTOBER","2017-10","'2017-10-27",331.625,582.3125,95.0625,4132.75,5141.75,0,695,5395,5243.21303996577,0.971865253005703
"2269","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2017,"OKTOBER","2017-10","'2017-10-27",62,2764.1875,1251.6875,619.625,4697.5,0,10,4416,4771.50797641596,1.08050452364492
"2270","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2017,"OKTOBER","2017-10","'2017-10-27",132.8125,2194.3125,1974.3125,673.875,4975.3125,0,5,5658,5061.17397415128,0.894516432334974
"2271","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2017,"OKTOBER","2017-10","'2017-10-27",162.625,1442.4375,1809.125,1367.8125,4782,0,18,4931,4881.18633072389,0.989897856565381
"2272","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2017,"OKTOBER","2017-10","'2017-10-27",200.375,959.75,557.875,1232.8125,2950.8125,0,298,3166,3012.51302481257,0.951520222619259
"2273","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2300,1378.875,505.5,77.4375,4261.8125,756,70,3978,4402.86213902765,1.10680295098734
"2274","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2017,"NOVEMBER","2017-11","'2017-11-08",5436.625,2019.25,23.4375,141.1875,7620.5,5115,0,5796,8058.97923604531,1.39043810145709
"2275","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3969.6875,5503.5625,213.4375,42.1875,9728.875,3806,0,6916,10063.7842122026,1.45514520130171
"2276","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3640.375,1916.75,329.5,120.6875,6007.3125,227,0,5950,6240.5684861788,1.04883503969392
"2277","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3491.0625,355,33.375,70.25,3949.6875,40,0,5671,4120.33808273943,0.72656287828239
"2278","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2017,"NOVEMBER","2017-11","'2017-11-08",5613.5,892.875,196.8125,160.8125,6864,265,0,5099,7296.95292628421,1.43105568273862
"2279","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2017,"NOVEMBER","2017-11","'2017-11-08",4241.125,190.375,42.4375,73.625,4547.5625,0,0,5000,4708.56003908496,0.941712007816992
"2280","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2017,"NOVEMBER","2017-11","'2017-11-08",1954.3125,658.3125,110.625,773.5625,3496.8125,0,343,3219,3601.47475103944,1.11881787854596
"2281","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2017,"NOVEMBER","2017-11","'2017-11-08",1186.375,952.75,130.6875,1295.1875,3565,0,1005,3731,3692.37104371059,0.989646487191261
"2282","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2656.375,99,11.5,143.0625,2909.9375,0,10,2856,3011.47721603542,1.05443880113285
"2283","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2163.5625,78.0625,4,160.125,2405.75,0,47,2915,2485.15023091493,0.852538672698088
"2284","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2017,"NOVEMBER","2017-11","'2017-11-08",1880,205.1875,31,37.0625,2153.25,0,30,2570,2245.22589752096,0.873628753899208
"2285","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3423.5,257.6875,179.5,633.375,4494.0625,0,276,5476,4622.50756230355,0.844139437966318
"2286","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2017,"NOVEMBER","2017-11","'2017-11-08",1800.4375,94.8125,5.5,96.5625,1997.3125,0,25,2245,2065.51846416008,0.920052768000034
"2287","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2056.375,68.1875,4.9375,94.1875,2223.6875,0,0,2112,2301.12415049684,1.08954741974282
"2288","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3026.4375,411.1875,29.6875,70.625,3537.9375,0,0,4016,3697.46986537968,0.92068472743518
"2289","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3850.5625,368.5625,18.875,179.3125,4417.3125,0,0,4304,4606.89381574102,1.0703749571889
"2290","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2145.8125,271.6875,3.9375,78.625,2500.0625,50,55,2999,2609.27535594125,0.870048468136462
"2291","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2017,"NOVEMBER","2017-11","'2017-11-08",385.0625,646.125,2.375,4.8125,1038.375,0,0,1987,1084.93057469694,0.546014380823824
"2292","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2017,"NOVEMBER","2017-11","'2017-11-08",700.9375,903.125,13.9375,16.3125,1634.3125,6,0,1758,1710.75071367456,0.973123272852426
"2293","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2017,"NOVEMBER","2017-11","'2017-11-08",129.25,1112.0625,43.1875,21.875,1306.375,311,24,1981,1380.5777159554,0.696909498210704
"2294","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2017,"NOVEMBER","2017-11","'2017-11-08",4.5625,658.9375,2.9375,0.1875,666.625,741,0,1281,697.089011471824,0.544175652983469
"2295","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2017,"NOVEMBER","2017-11","'2017-11-08",127.5,422.1875,15.1875,0,564.875,66,0,816,596.904010282201,0.731500012600737
"2296","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2017,"NOVEMBER","2017-11","'2017-11-08",1519.5625,772.5625,33.125,55.0625,2380.3125,0,66,2554,2478.52746883478,0.970449283020664
"2297","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2017,"NOVEMBER","2017-11","'2017-11-08",282.6875,1590.25,16.375,5.3125,1894.625,380,0,2418,1958.01120925015,0.809764768093527
"2298","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3361.6875,1132.25,305.75,85,4884.6875,0,0,7244,5066.03127002204,0.699341699340425
"2299","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2017,"NOVEMBER","2017-11","'2017-11-08",3333.9375,1624.875,343.4375,450.125,5752.375,0,0,6250,5940.94825888658,0.950551721421854
"2300","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2429.6875,576.3125,18.375,680.0625,3704.4375,0,0,3930,3830.67794699589,0.974727212976053
"2301","JAWA BARAT","INDRAMAYU","ANJATAN",3212210,3212,2017,"NOVEMBER","2017-11","'2017-11-08",2896.9375,908,284.125,2147.875,6236.9375,150,996,6100,6418.52206261437,1.05221673157613
"2302","JAWA BARAT","INDRAMAYU","SUKRA",3212220,3212,2017,"NOVEMBER","2017-11","'2017-11-08",452.8125,803.375,36.4375,1955.25,3247.875,0,2745,3445,3351.05294213969,0.972729446194394
"2303","JAWA BARAT","INDRAMAYU","PATROL",3212221,3212,2017,"NOVEMBER","2017-11","'2017-11-08",1276.3125,385.6875,31.9375,717.4375,2411.375,0,1491,3175,2522.77072371809,0.794573456289161
"2304","JAWA BARAT","SUBANG","SAGALAHERANG",3213010,3213,2017,"NOVEMBER","2017-11","'2017-11-08",215.0625,397.9375,80.4375,86.8125,780.25,355,450,1168,938.633834082657,0.803624857947481
"2305","JAWA BARAT","SUBANG","SERANGPANJANG",3213011,3213,2017,"NOVEMBER","2017-11","'2017-11-08",436.5,551.25,92.6875,239.4375,1319.875,204,550,1406,1599.01751759538,1.13728130696685
"2306","JAWA BARAT","SUBANG","JALANCAGAK",3213020,3213,2017,"NOVEMBER","2017-11","'2017-11-08",171.6875,187.375,28.3125,87.3125,474.6875,118,86,699,581.95099228709,0.832547914573806
"2307","JAWA BARAT","SUBANG","CIATER",3213021,3213,2017,"NOVEMBER","2017-11","'2017-11-08",213.75,506.125,9.5625,74.5,803.9375,321,80,1240,950.569956300227,0.766588674435667
"2308","JAWA BARAT","SUBANG","CISALAK",3213030,3213,2017,"NOVEMBER","2017-11","'2017-11-08",187.5625,544.1875,139.9375,244.5625,1116.25,346,450,1676,1327.83100452924,0.792261935876634
"2309","JAWA BARAT","SUBANG","KASOMALANG",3213031,3213,2017,"NOVEMBER","2017-11","'2017-11-08",163.9375,298.5,47.5625,84.8125,594.8125,300,98,926,694.805261715815,0.750329656280577
"2310","JAWA BARAT","SUBANG","TANJUNGSIANG",3213040,3213,2017,"NOVEMBER","2017-11","'2017-11-08",278.1875,449.625,40.5,307.8125,1076.125,358,184,1688,1281.27894699093,0.759051508880882
"2311","JAWA BARAT","SUBANG","CIJAMBE",3213050,3213,2017,"NOVEMBER","2017-11","'2017-11-08",561.5625,897.875,96.4375,362.375,1918.25,450,70,1910,2316.19835203259,1.2126692942579
"2312","JAWA BARAT","SUBANG","CIBOGO",3213060,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1163.375,334.5625,6.875,259.0625,1763.875,712,660,2164,1989.51950385749,0.919371304924903
"2313","JAWA BARAT","SUBANG","SUBANG",3213070,3213,2017,"NOVEMBER","2017-11","'2017-11-08",511.875,337.625,21.125,275.125,1145.75,650,175,1590,1311.85120303567,0.825063649707968
"2314","JAWA BARAT","SUBANG","KALIJATI",3213080,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1033.125,785.1875,152.0625,294.6875,2265.0625,140,75,870,2548.81016370786,2.92966685483663
"2315","JAWA BARAT","SUBANG","DAWUAN",3213081,3213,2017,"NOVEMBER","2017-11","'2017-11-08",139.8125,234.75,35.1875,84.1875,493.9375,650,450,2117,596.645815639273,0.281835529352514
"2316","JAWA BARAT","SUBANG","CIPEUNDEUY",3213090,3213,2017,"NOVEMBER","2017-11","'2017-11-08",948.6875,424.1875,86.25,172.125,1631.25,525,402,1525,1932.79605825245,1.26740725131308
"2317","JAWA BARAT","SUBANG","PABUARAN",3213100,3213,2017,"NOVEMBER","2017-11","'2017-11-08",3165.75,1181.25,629.5,146.125,5122.625,540,1020,4264,5441.43708844259,1.27613440160473
"2318","JAWA BARAT","SUBANG","PATOKBEUSI",3213110,3213,2017,"NOVEMBER","2017-11","'2017-11-08",2977.6875,3074.375,630.375,143.3125,6825.75,1550,0,5854,7066.38405189458,1.2071035278262
"2319","JAWA BARAT","SUBANG","PURWADADI",3213120,3213,2017,"NOVEMBER","2017-11","'2017-11-08",570,546.5625,64.3125,70.5,1251.375,650,64,1280,1417.76235901944,1.10762684298394
"2320","JAWA BARAT","SUBANG","CIKAUM",3213130,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1533.125,877.875,55.75,65.875,2532.625,650,287,2673,2723.4368974413,1.01886902261178
"2321","JAWA BARAT","SUBANG","PAGADEN",3213140,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1887.9375,316.9375,52.875,251.875,2509.625,383,450,2701,2691.30194565587,0.99640945785112
"2322","JAWA BARAT","SUBANG","PAGADEN BARAT",3213141,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1609.6875,716.375,138.8125,465.1875,2930.0625,950,139,3424,3150.8717180915,0.920231226078125
"2323","JAWA BARAT","SUBANG","CIPUNAGARA",3213150,3213,2017,"NOVEMBER","2017-11","'2017-11-08",4322.6875,1043,67.3125,195,5628,2500,213,4989,5973.72196389087,1.19737862575483
"2324","JAWA BARAT","SUBANG","COMPRENG",3213160,3213,2017,"NOVEMBER","2017-11","'2017-11-08",2281,1172.3125,86.625,1796.5,5336.4375,0,277,5126,5491.74286981692,1.07135054034665
"2325","JAWA BARAT","SUBANG","BINONG",3213170,3213,2017,"NOVEMBER","2017-11","'2017-11-08",2165,1035.4375,17.0625,652.8125,3870.3125,1677,0,3748,4014.25264493568,1.07103859256555
"2326","JAWA BARAT","SUBANG","TAMBAKDAHAN",3213171,3213,2017,"NOVEMBER","2017-11","'2017-11-08",2205.875,1197.25,6,1809.375,5218.5,125,142,4715,5334.38089134242,1.13136392181175
"2327","JAWA BARAT","SUBANG","CIASEM",3213180,3213,2017,"NOVEMBER","2017-11","'2017-11-08",3968.6875,3634.5625,275.4375,637.8125,8516.5,1062,20,6364,8816.88459665047,1.38543126911541
"2328","JAWA BARAT","SUBANG","PAMANUKAN",3213190,3213,2017,"NOVEMBER","2017-11","'2017-11-08",713.375,408.5625,12.9375,926.8125,2061.6875,0,443,1887,2127.35879520863,1.12737615008407
"2329","JAWA BARAT","SUBANG","SUKASARI",3213191,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1111.75,756,67.625,1282.25,3217.625,610,769,3669,3297.92974837434,0.898863381949942
"2330","JAWA BARAT","SUBANG","PUSAKANAGARA",3213200,3213,2017,"NOVEMBER","2017-11","'2017-11-08",254.3125,476.25,229.9375,1358.25,2318.75,0,1768,3060,2399.20022126473,0.784052359890434
"2331","JAWA BARAT","SUBANG","PUSAKAJAYA",3213201,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1356.9375,970.25,42.1875,2040.875,4410.25,0,2223,3907,4528.63939336457,1.15910913574727
"2332","JAWA BARAT","SUBANG","LEGONKULON",3213210,3213,2017,"NOVEMBER","2017-11","'2017-11-08",739.6875,922.25,209.9375,729.9375,2601.8125,0,1500,2630,2693.8086399435,1.0242618402827
"2333","JAWA BARAT","SUBANG","BLANAKAN",3213220,3213,2017,"NOVEMBER","2017-11","'2017-11-08",1787.875,2284.25,118.6875,867.4375,5058.25,900,200,5300,5233.9803037893,0.987543453545151
"2334","JAWA BARAT","KARAWANG","PANGKALAN",3215010,3215,2017,"NOVEMBER","2017-11","'2017-11-08",716.5625,1958.1875,6.25,98.125,2779.125,508,0,2341,3024.69137744714,1.29205099421065
"2335","JAWA BARAT","KARAWANG","TEGALWARU",3215011,3215,2017,"NOVEMBER","2017-11","'2017-11-08",370.9375,1226.875,22.8125,143.9375,1764.5625,911,0,1912,1968.29286918545,1.02944187718904
"2336","JAWA BARAT","KARAWANG","CIAMPEL",3215020,3215,2017,"NOVEMBER","2017-11","'2017-11-08",209.5625,683,57.75,103.9375,1054.25,142,62,852,1212.66628485266,1.42331723574256
"2337","JAWA BARAT","KARAWANG","TELUKJAMBE TIMUR",3215031,3215,2017,"NOVEMBER","2017-11","'2017-11-08",244.5625,567.625,38.75,109.625,960.5625,148,0,795,1028.89000178984,1.294201260113
"2338","JAWA BARAT","KARAWANG","TELUKJAMBE BARAT",3215032,3215,2017,"NOVEMBER","2017-11","'2017-11-08",598.5625,1680.3125,71.6875,176.875,2527.4375,954,212,2091,2625.43208526285,1.25558684135
"2339","JAWA BARAT","KARAWANG","KLARI",3215040,3215,2017,"NOVEMBER","2017-11","'2017-11-08",494.0625,1422.25,79.5625,382.4375,2378.3125,455,83,1477,2509.20849211122,1.69885476784781
"2340","JAWA BARAT","KARAWANG","CIKAMPEK",3215050,3215,2017,"NOVEMBER","2017-11","'2017-11-08",93.0625,209.0625,3.875,2.5,308.5,12,0,416,341.097460586803,0.819945818718278
"2341","JAWA BARAT","KARAWANG","PURWASARI",3215051,3215,2017,"NOVEMBER","2017-11","'2017-11-08",330.75,1166.8125,164.0625,43.875,1705.5,746,0,1476,1767.55992959928,1.19753382764179
"2342","JAWA BARAT","KARAWANG","TIRTAMULYA",3215060,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1372.625,1961.125,63.4375,12.375,3409.5625,156,0,2517,3507.87439346356,1.39367278246467
"2343","JAWA BARAT","KARAWANG","JATISARI",3215070,3215,2017,"NOVEMBER","2017-11","'2017-11-08",2486.8125,1243.9375,52.625,71.5625,3854.9375,267,0,4067,3968.16354567536,0.975697945826251
"2344","JAWA BARAT","KARAWANG","BANYUSARI",3215071,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1531.625,2110.75,92.5625,511.9375,4246.875,233,288,3814,4332.16425863318,1.13585848417231
"2345","JAWA BARAT","KARAWANG","KOTABARU",3215072,3215,2017,"NOVEMBER","2017-11","'2017-11-08",537.5,797.8125,17.25,7.8125,1360.375,35,0,1266,1415.88755857088,1.11839459602755
"2346","JAWA BARAT","KARAWANG","CILAMAYA WETAN",3215081,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1258.625,1417.1875,90.5625,2155.375,4921.75,20,2701,5218,5031.16497373609,0.96419413065084
"2347","JAWA BARAT","KARAWANG","CILAMAYA KULON",3215082,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1080.3125,909.4375,11.75,3313.5625,5315.0625,0,2418,4570,5424.15282934873,1.18690433902598
"2348","JAWA BARAT","KARAWANG","LEMAHABANG",3215090,3215,2017,"NOVEMBER","2017-11","'2017-11-08",2185.8125,1422.5625,30.0625,302.625,3941.0625,698,0,3798,4033.80555499562,1.06208677066762
"2349","JAWA BARAT","KARAWANG","TALAGASARI",3215100,3215,2017,"NOVEMBER","2017-11","'2017-11-08",943.1875,2369.8125,44.1875,689.75,4046.9375,896,548,4100,4143.89281329533,1.01070556421837
"2350","JAWA BARAT","KARAWANG","MAJALAYA",3215111,3215,2017,"NOVEMBER","2017-11","'2017-11-08",775.5,1444.0625,117.0625,19.5,2356.125,852,0,2234,2417.29785749492,1.08204917524392
"2351","JAWA BARAT","KARAWANG","KARAWANG TIMUR",3215112,3215,2017,"NOVEMBER","2017-11","'2017-11-08",415.5625,744.8125,74.125,68.875,1303.375,269,95,1420,1357.91622764902,0.956279033555647
"2352","JAWA BARAT","KARAWANG","KARAWANG BARAT",3215113,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1128.5625,701.5625,212.9375,144.5625,2187.625,560,357,1850,2247.73871897864,1.21499390215061
"2353","JAWA BARAT","KARAWANG","RAWAMERTA",3215120,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1675.6875,1648.875,66.125,33.25,3423.9375,2950,0,4191,3515.88719729952,0.838913671510266
"2354","JAWA BARAT","KARAWANG","TEMPURAN",3215130,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1773,1415.625,442.0625,3434.3125,7065,0,3055,6480,7214.81955529641,1.11339807952105
"2355","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,3215,2017,"NOVEMBER","2017-11","'2017-11-08",1504.5625,1698.875,57.0625,1106.3125,4366.8125,711,429,4372,4439.93293505201,1.01553818276578
"2356","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,3215,2017,"NOVEMBER","2017-11","'2017-11-08",501,973.4375,207.1875,712.375,2394,267,376,2026,2469.24261298613,1.21877720285594
"2357","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,3215,2017,"NOVEMBER","2017-11","'2017-11-08",187.25,684,980.875,1484,3336.125,0,757,3531,3392.9496452,0.960903326309828
"2358","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2017,"NOVEMBER","2017-11","'2017-11-08",421.5,782,937.1875,3117.5,5258.1875,0,1750,5156,5341.90256018204,1.03605557800272
"2359","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2017,"NOVEMBER","2017-11","'2017-11-08",410.875,572.0625,35.3125,4122.875,5141.125,0,3902,5395,5243.21303996577,0.971865253005703
"2360","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2017,"NOVEMBER","2017-11","'2017-11-08",780,737.0625,2198.75,981.25,4697.0625,0,535,4416,4771.50797641596,1.08050452364492
"2361","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2017,"NOVEMBER","2017-11","'2017-11-08",420.25,698.4375,2313.0625,1542.6875,4974.4375,0,2520,5658,5061.17397415128,0.894516432334974
"2362","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2017,"NOVEMBER","2017-11","'2017-11-08",439.25,921.0625,967,2453.4375,4780.75,0,3836,4931,4881.18633072389,0.989897856565381
"2363","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2017,"NOVEMBER","2017-11","'2017-11-08",371.75,892.75,26.3125,1658.5625,2949.375,0,2701,3166,3012.51302481257,0.951520222619259
"2364","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2017,"NOVEMBER","2017-11","'2017-11-20",2527.875,1620.5625,25.75,89.5625,4263.75,756,70,3978,4402.86213902765,1.10680295098734
"2365","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2017,"NOVEMBER","2017-11","'2017-11-20",5485.25,2022.1875,33.375,87.875,7628.6875,5115,0,5796,8058.97923604531,1.39043810145709
"2366","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2017,"NOVEMBER","2017-11","'2017-11-20",7802,1881.375,22.4375,25.8125,9731.625,3806,0,6916,10063.7842122026,1.45514520130171
"2367","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2017,"NOVEMBER","2017-11","'2017-11-20",4117.0625,1684.4375,37.75,168.9375,6008.1875,227,0,5950,6240.5684861788,1.04883503969392
"2368","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2017,"NOVEMBER","2017-11","'2017-11-20",2681,1226.6875,9.3125,36.875,3953.875,40,0,5671,4120.33808273943,0.72656287828239
"2369","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2017,"NOVEMBER","2017-11","'2017-11-20",5279.375,1507.9375,34.6875,44.4375,6866.4375,265,0,5099,7296.95292628421,1.43105568273862
"2370","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2017,"NOVEMBER","2017-11","'2017-11-20",2877.4375,1616.0625,20.5,32.8125,4546.8125,0,0,5000,4708.56003908496,0.941712007816992
"2371","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1300.3125,1348.125,24.4375,823.375,3496.25,0,343,3219,3601.47475103944,1.11881787854596
"2372","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1060.625,1285.0625,10.75,1210.25,3566.6875,0,1005,3731,3692.37104371059,0.989646487191261
"2373","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1367.5,1456.25,8.6875,77.125,2909.5625,0,10,2856,3011.47721603542,1.05443880113285
"2374","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1950,308.8125,2.625,144,2405.4375,0,47,2915,2485.15023091493,0.852538672698088
"2375","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1839,269.625,5.75,40.5,2154.875,0,30,2570,2245.22589752096,0.873628753899208
"2376","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2017,"NOVEMBER","2017-11","'2017-11-20",3994.6875,235.0625,70.125,194.0625,4493.9375,0,276,5476,4622.50756230355,0.844139437966318
"2377","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1602.75,309.125,1.625,82.125,1995.625,0,25,2245,2065.51846416008,0.920052768000034
"2378","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1746.875,399.0625,8.6875,67.75,2222.375,0,0,2112,2301.12415049684,1.08954741974282
"2379","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2017,"NOVEMBER","2017-11","'2017-11-20",2607.875,834.625,11.0625,83.0625,3536.625,0,0,4016,3697.46986537968,0.92068472743518
"2380","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2017,"NOVEMBER","2017-11","'2017-11-20",3301.375,956.8125,14.5,143.3125,4416,0,0,4304,4606.89381574102,1.0703749571889
"2381","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1341.25,1100.125,7.5,50.75,2499.625,50,55,2999,2609.27535594125,0.870048468136462
"2382","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2017,"NOVEMBER","2017-11","'2017-11-20",386.1875,628.5625,16.9375,6.6875,1038.375,0,0,1987,1084.93057469694,0.546014380823824
"2383","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2017,"NOVEMBER","2017-11","'2017-11-20",380.4375,1205.75,25.5625,22.4375,1634.1875,6,0,1758,1710.75071367456,0.973123272852426
"2384","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2017,"NOVEMBER","2017-11","'2017-11-20",140.5,1024,118.3125,22.6875,1305.5,311,24,1981,1380.5777159554,0.696909498210704
"2385","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2017,"NOVEMBER","2017-11","'2017-11-20",88.5625,400.25,175.4375,2,666.25,741,0,1281,697.089011471824,0.544175652983469
"2386","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2017,"NOVEMBER","2017-11","'2017-11-20",135.5625,409.625,11.1875,8.75,565.125,66,0,816,596.904010282201,0.731500012600737
"2387","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2017,"NOVEMBER","2017-11","'2017-11-20",1046.125,1261.25,10.5,62.5625,2380.4375,0,66,2554,2478.52746883478,0.970449283020664
"2388","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2017,"NOVEMBER","2017-11","'2017-11-20",416.8125,1316.875,148.25,12.4375,1894.375,380,0,2418,1958.01120925015,0.809764768093527
"2389","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2017,"NOVEMBER","2017-11","'2017-11-20",3087.25,1383.75,258.375,155.1875,4884.5625,0,0,7244,5066.03127002204,0.699341699340425
"2390","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2017,"NOVEMBER","2017-11","'2017-11-20",2826.75,2301.0625,305.125,319.4375,5752.375,0,0,6250,5940.94825888658,0.950551721421854
"2391","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2017,"NOVEMBER","2017-11","'2017-11-20",2213.125,964.25,3.0625,523.875,3704.3125,0,0,3930,3830.67794699589,0.974727212976053
