"","sensor","model","period","region","subdistrict","area_ha_1","area_ha_2","area_ha_3","area_ha_4"
"2413","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213141","1418","1466.75","97.5","149.625"
"2414","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213150","3307.5","2487.625","79.3125","49.125"
"2415","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213160","3741.3125","1327.8125","4.0625","399.75"
"2416","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213170","2734.0625","1261.375","0.8125","15"
"2417","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213171","5057.625","147.875","0.125","119.0625"
"2418","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213180","8057.8125","608.5625","59.25","70.1875"
"2419","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213190","1383.8125","30.875","148.375","557.125"
"2420","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213191","2579.5","52.1875","74.125","584.5"
"2421","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213200","1022.4375","157.125","183.4375","1026.375"
"2422","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213201","3789.625","139.3125","42.25","540.8125"
"2423","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213210","1057.3125","482.6875","117.1875","1027"
"2424","S1_PROBA","svmRadial0610","'2017-11-20","3213","3213220","4774.0625","326.25","25.9375","91.0625"
"2425","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215010","2849.0625","123.1875","1.4375","8.8125"
"2426","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215011","1750.375","149.5625","5.5625","19.25"
"2427","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215020","1023.25","34.125","36.5","65.375"
"2428","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215031","920.875","39.1875","11.125","42.9375"
"2429","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215032","2282.3125","182.625","78.875","65.0625"
"2430","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215040","2100.3125","134.6875","60","196.625"
"2431","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215050","315.9375","1.4375","7.125","6.75"
"2432","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215051","1303","29","328.75","97.75"
"2433","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215060","3433","33.125","36.25","1.3125"
"2434","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215070","1729.5625","45.25","7.1875","0"
"2435","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215071","1602.625","85.25","0.5","21.6875"
"2436","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215072","996.1875","28.125","2.4375","5.125"
"2437","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215081","384.4375","66.8125","2.4375","88.9375"
"2438","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215082","3936.5625","166.3125","17.75","1149.5625"
"2439","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215090","4006.5625","15.5","5.6875","2.3125"
"2440","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215100","3938.5625","106.25","21","71.8125"
"2441","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215111","1891.4375","83.25","419.6875","19.625"
"2442","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215112","1146.25","53.6875","75.4375","74"
"2443","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215113","1519.125","98.8125","430.1875","191.75"
"2444","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215120","2844.5","409.0625","239.5625","14.125"
"2445","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215130","5010.0625","189.75","342.5625","1600.3125"
"2446","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215140","3852.0625","367.75","49.625","65.875"
"2447","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215150","1158.875","227.9375","469.125","558.4375"
"2448","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215151","636.375","63.8125","349.75","2339.5"
"2449","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215160","1961.3125","236.75","196.75","2942.4375"
"2450","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215161","3176.8125","121.375","31","1834.5625"
"2451","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215170","914.5625","45.5625","1305.375","2504.0625"
"2452","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215180","780.1875","63.0625","1193","3022.375"
"2453","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215190","936.0625","57.4375","477.625","3402.0625"
"2454","S1_PROBA","svmRadial0610","'2017-11-20","3215","3215200","1595.5625","51.5625","11.1875","1347.5"
"2455","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212010","2863.3125","1410.75","74.125","36.5625"
"2456","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212011","5119.5","2843.375","32.1875","15.375"
"2457","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212020","5819.1875","3001.5625","752.5625","462.125"
"2458","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212030","4405.375","1224.8125","301.1875","301.125"
"2459","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212040","3676.25","393","17.4375","9.1875"
"2460","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212041","5774.0625","1369.8125","78","14.8125"
"2461","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212050","3664.75","1006.625","23.0625","3.4375"
"2462","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212060","3034.5","201.25","17.9375","339.5625"
"2463","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212061","2786.875","498.125","22.5","369"
"2464","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212070","2722.0625","274.875","1.4375","14.3125"
"2465","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212080","2372.375","64.3125","0","41.6875"
"2466","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212081","2144.3125","62.1875","9.125","20.75"
"2467","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212090","4070.4375","362.875","31.8125","143"
"2468","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212100","1871.1875","175.75","0","9.75"
"2469","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212101","2198.375","54.25","0","38.375"
"2470","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212110","2969.375","648.5625","4.75","59"
"2471","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212120","4259.75","241.625","20.0625","75.3125"
"2472","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212130","2417.4375","160.75","8.125","11.0625"
"2473","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212140","979.875","97.875","0.1875","3.1875"
"2474","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212150","1378.125","305.1875","8.3125","11.125"
"2475","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212160","986.4375","291","53.875","39.4375"
"2476","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212161","432.9375","112.25","91.875","54.1875"
"2477","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212162","419","113","19.4375","42"
"2478","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212170","1824.125","618.1875","5.1875","17.4375"
"2479","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212171","1208.8125","630.5","68.125","41.375"
"2480","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212180","3719.125","931.5","222.5","182"
"2481","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212190","4719.5","497.375","515.75","202.125"
"2482","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212200","3529.4375","279.8125","15.1875","1.0625"
"2483","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212210","6012.8125","357.375","27.0625","6"
"2484","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212220","2684.8125","400.125","5","253.5"
"2485","S1_PROBA","svmRadial0610","'2017-12-02","3212","3212221","2349","95.75","12.4375","52.25"
"2486","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213010","743.9375","23.5625","63","91.0625"
"2487","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213011","1355.75","15.6875","111.625","70.25"
"2488","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213020","472.4375","13.875","26.75","45.5625"
"2489","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213021","883","23","13.3125","5.4375"
"2490","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213030","1003.3125","68.1875","61.5625","152.875"
"2491","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213031","474.5","22.3125","94.1875","78.875"
"2492","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213040","1039.8125","80.25","62.125","64.4375"
"2493","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213050","1876.6875","58.8125","78.9375","214.5625"
"2494","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213060","1729.5","155.6875","25.125","25.1875"
"2495","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213070","1113.75","84.1875","27.1875","45.4375"
"2496","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213080","2092.375","126.1875","128.125","130.125"
"2497","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213081","484.9375","3.875","19.4375","68.75"
"2498","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213090","1607.25","137.9375","55.125","39.9375"
"2499","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213100","4119","466.625","343.6875","460.375"
"2500","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213110","4139.5","1994.125","693.875","209"
"2501","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213120","1089.4375","157.5625","85.5625","23.5"
"2502","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213130","1736.5","874.5625","52.5625","4.5625"
"2503","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213140","2373.5","216.4375","70.625","8.5625"
"2504","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213141","2499.375","430","141","57.375"
"2505","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213150","4630.625","1118.375","163.1875","7.875"
"2506","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213160","4662.3125","531.125","33.6875","240.9375"
"2507","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213170","2974.75","1012.5","23.0625","0.9375"
"2508","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213171","5139.4375","172.3125","5.125","7.5625"
"2509","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213180","7241.6875","1386.1875","150.375","19.25"
"2510","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213190","1692.75","1.125","23.0625","402.5"
"2511","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213191","2955.4375","70.4375","42","223.1875"
"2512","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213200","1718.9375","91.3125","104.3125","476.9375"
"2513","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213201","4170.125","166.375","16.125","158"
"2514","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213210","1606","366.3125","158.375","553.0625"
"2515","S1_PROBA","svmRadial0610","'2017-12-02","3213","3213220","4249.6875","827.3125","121","19.8125"
"2516","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215010","2767.5625","204.5625","7.125","4.75"
"2517","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215011","1777.75","103.8125","35.4375","7.75"
"2518","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215020","1015.625","31.375","32.5625","79.5"
"2519","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215031","914.375","37.5","30.375","31.625"
"2520","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215032","2169.6875","92.1875","290.3125","57.0625"
"2521","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215040","2139.625","95.75","54.875","201.6875"
"2522","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215050","293.3125","1.125","31.875","4.8125"
"2523","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215051","1296.625","20.5625","226.8125","214.6875"
"2524","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215060","2128.25","1369.0625","6.25","1.1875"
"2525","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215070","1816","386.25","11.5625","0"
"2526","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215071","935.1875","2473.8125","1","2.9375"
"2527","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215072","948.3125","50.5625","8.9375","6.875"
"2528","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215081","557.5625","683.4375","1.8125","27.125"
"2529","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215082","1456.1875","3584.6875","1.0625","281.5625"
"2530","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215090","1787.75","2227.3125","15.0625","0"
"2531","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215100","2036.5","2050.0625","33.375","18.5"
"2532","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215111","1373.5","338.25","558.1875","143.8125"
"2533","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215112","774.3125","318.5","185.625","72.125"
"2534","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215113","877.5","925.125","146.8125","290.5"
"2535","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215120","1653.5","1618.25","214.0625","22.5"
"2536","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215130","3237.75","2737.75","38.25","1167.25"
"2537","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215140","2168.3125","2217.8125","37.875","8.25"
"2538","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215150","856.5625","1288.0625","61.25","212.8125"
"2539","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215151","1062.3125","167.75","13.5625","2145.875"
"2540","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215160","2881.9375","191.625","112.1875","2151.625"
"2541","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215161","4002.5625","622.625","9.875","557.8125"
"2542","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215170","1295.375","161.9375","152.8125","3159.5625"
"2543","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215180","1340.0625","169.0625","161.1875","3388.3125"
"2544","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215190","2266.875","423.5625","154.8125","2028.1875"
"2545","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215200","1870","1021.875","10.4375","103.5"
"2546","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212010","1227.125","3045.8125","106.5","8"
"2547","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212011","4462.9375","3122.4375","419.4375","11.1875"
"2548","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212020","3098.6875","6572.8125","351.25","15.75"
"2549","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212030","2590.375","3567.4375","68.8125","6.375"
"2550","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212040","1196.5625","2793.5625","108","1.75"
"2551","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212041","2248.0625","4884.75","99.5625","8.875"
"2552","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212050","895.5625","3716.0625","84.625","2.3125"
"2553","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212060","511.5","3069.375","5.375","8.8125"
"2554","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212061","656.25","2987.6875","18.5625","19.125"
"2555","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212070","454.6875","2515.75","42.8125","0"
"2556","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212080","591.5","1872.625","15.5","0.5625"
"2557","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212081","400.4375","1831.875","6.6875","0"
"2558","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212090","2390.6875","1936.0625","252.3125","30.0625"
"2559","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212100","1369.75","673.25","11.875","1"
"2560","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212101","526.125","1765.5625","0.9375","0"
"2561","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212110","1522.5","2151.375","6.75","1"
"2562","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212120","1513.9375","3055.9375","24.6875","3.25"
"2563","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212130","535.6875","2037.8125","23.3125","2.375"
"2564","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212140","327.8125","720.125","32.1875","1"
"2565","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212150","614.125","1014.75","62.375","12.1875"
"2566","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212160","387.625","957.9375","24.875","1.125"
"2567","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212161","146.6875","540.125","5.5625","0.1875"
"2568","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212162","138.375","451.75","3.1875","0.75"
"2569","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212170","322.5625","2138.5625","4.75","1.125"
"2570","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212171","221.3125","1713.9375","12.25","2.4375"
"2571","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212180","1427.125","3198.6875","411.875","18.125"
"2572","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212190","2076.5625","3339.0625","469.25","50.5625"
"2573","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212200","878.3125","2922.375","25.125","0"
"2574","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212210","1709.0625","4683.6875","13.0625","0.6875"
"2575","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212220","1796.5625","1517.625","2.25","26.9375"
"2576","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212221","1287.4375","1212.9375","4.0625","7.9375"
"2577","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213010","628.375","81.3125","131.75","82.3125"
"2578","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213011","1017.125","230.8125","224.3125","84.5"
"2579","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213020","413.9375","55.5625","58.125","31.0625"
"2580","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213021","874.625","27","16.5625","6.4375"
"2581","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213030","1011.875","97","26.25","149.75"
"2582","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213031","488.8125","56.0625","53.75","70.8125"
"2583","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213040","993.3125","117.375","74.375","60.5"
"2584","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213050","1577.125","247","259.3125","150.0625"
"2585","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213060","1088.375","696.5625","138.4375","18.5"
"2586","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213070","825.875","304.6875","103.6875","36.1875"
"2587","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213080","1223.5625","602.75","533.5625","127"
"2588","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213081","321.5","71.9375","132.75","53.625"
"2589","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213090","1102","439.5625","263.5","49.6875"
"2590","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213100","2767.5625","2024.8125","257.0625","344.25"
"2591","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213110","1598.9375","4779.4375","475.8125","187.1875"
"2592","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213120","476.0625","718.5","131.75","40.125"
"2593","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213130","873.0625","1718.4375","71.4375","11.6875"
"2594","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213140","1074.9375","1542","48.375","5.9375"
"2595","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213141","882","2072.4375","130.0625","47.5625"
"2596","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213150","2393","3387.125","125.3125","16.1875"
"2597","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213160","1457.625","3991.4375","18.875","5.125"
"2598","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213170","550.625","3447.25","10.1875","2"
"2599","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213171","687.0625","4631.5625","3.5","1"
"2600","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213180","2147.75","6591.3125","55.9375","8.4375"
"2601","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213190","880.125","1212.5","1.5","27.4375"
"2602","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213191","786.5","2458.6875","3.875","44.1875"
"2603","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213200","831.8125","1443.875","22.375","95.25"
"2604","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213201","1264.0625","3218.0625","10","20.375"
"2605","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213210","680.4375","1932.625","13.75","57.5625"
"2606","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213220","1109.0625","4050.6875","56.5","1.9375"
"2607","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215010","1748.75","897.875","339.1875","6.625"
"2608","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215011","1217.375","506.6875","192.25","16.375"
"2609","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215020","722.6875","235.375","151","61.25"
"2610","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215031","865","74.8125","50.375","24.75"
"2611","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215032","1323.75","700.3125","523.9375","64.8125"
"2612","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215040","1892.75","407","88.5625","104.625"
"2613","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215050","262.75","19.0625","39.0625","12"
"2614","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215051","705.0625","713.3125","146.3125","193.3125"
"2615","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215060","1249.375","2240.625","14.875","0"
"2616","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215070","1043.1875","2211.125","25.8125","1.3125"
"2617","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215071","686.0625","3394.4375","2.8125","1.5"
"2618","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215072","902.5625","319.375","3.25","3.4375"
"2619","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215081","681.3125","3992.4375","3.9375","4.1875"
"2620","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215082","1641.6875","3721.25","7.4375","24.375"
"2621","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215090","1352.125","2672.8125","5.75","0"
"2622","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215100","1293.0625","2810.375","34.8125","0.4375"
"2623","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215111","478","1567.5625","256.375","111.8125"
"2624","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215112","601.5625","310.9375","368.75","69.1875"
"2625","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215113","1027.75","501.0625","520.4375","190.625"
"2626","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215120","593.875","2558","336.8125","19.625"
"2627","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215130","3685.6875","3024.75","14.125","463.625"
"2628","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215140","1242.5","3085.625","74.75","10.6875"
"2629","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215150","912.9375","1218.0625","283.1875","33.125"
"2630","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215151","1960.5625","1030.375","12.5","387.6875"
"2631","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215160","3449.1875","1403.8125","35.625","449.5"
"2632","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215161","2709.5","2434.875","2.875","55.8125"
"2633","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215170","1961","959.875","253.125","1596.125"
"2634","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215180","1801.25","1934.125","266.6875","1058.125"
"2635","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215190","2642.4375","1763.25","22.3125","446.6875"
"2636","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215200","927.75","2054.125","18.375","6.8125"
"2637","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212010","1716.1875","1823.0625","798.9375","46.4375"
"2638","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212011","3233.0625","1190.5","3467.375","114.625"
"2639","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212020","3029.3125","1634","5271.125","99.875"
"2640","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212030","3132","2246.875","850.375","2.875"
"2641","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212040","1948.8125","1884.5625","220.3125","40.5"
"2642","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212041","3610.75","2412.3125","1163.9375","46.8125"
"2643","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212050","3079.6875","1544.875","68.5","5"
"2644","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212060","2053.5","1535.25","5.1875","0"
"2645","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212061","2099.5","1528.0625","35.125","14.375"
"2646","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212070","1794.4375","1202.9375","13.5625","2.125"
"2647","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212080","1453.0625","996.6875","27.3125","1.4375"
"2648","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212081","1151.9375","1072.4375","12.1875","0"
"2649","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212090","3280.3125","928.0625","288.75","111.9375"
"2650","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212100","1625.125","372.625","57.375","0.5"
"2651","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212101","1591.6875","685.5625","13.9375","0.375"
"2652","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212110","2509.8125","1124.875","46.1875","0"
"2653","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212120","2808.6875","1721.9375","65.25","0.8125"
"2654","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212130","1606.8125","878","106.75","6.9375"
"2655","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212140","655.875","405.1875","20","0.125"
"2656","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212150","1205.25","417.6875","76.8125","2.4375"
"2657","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212160","452.875","849.4375","67.125","2.0625"
"2658","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212161","339.5","323.3125","28.4375","0.3125"
"2659","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212162","156.75","426.375","9.25","1.375"
"2660","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212170","1330.5625","1072.3125","60.6875","2"
"2661","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212171","748.125","1015.875","181.3125","3.75"
"2662","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212180","2902.625","1960.1875","187.0625","4.9375"
"2663","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212190","3921.1875","1668.125","311.3125","34.3125"
"2664","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212200","2765.25","1023","35.9375","0.9375"
"2665","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212210","4913.25","1446.5","40.8125","2.5"
"2666","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212220","3051.875","273.875","11.75","6.3125"
"2667","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212221","2356","136.9375","15.3125","1.25"
