"","sensor","model","period","region","subdistrict","area_ha_1","area_ha_2","area_ha_3","area_ha_4"
"2538","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215150","398.3125","1369.6875","21.625","609.0625"
"2539","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215151","362","746.5625","43.875","2183.6875"
"2540","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215160","909","821.25","19.625","3508.1875"
"2541","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215161","1950.8125","1158.5","8.4375","2024.625"
"2542","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215170","1429.25","741.375","110.4375","2416.5"
"2543","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215180","1018.9375","625.25","153.625","3176.3125"
"2544","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215190","780.125","1251.8125","17.625","2731.375"
"2545","S1_PROBA","svmRadial0610","'2017-12-02","3215","3215200","806.1875","1613.9375","5.75","524.875"
"2546","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212010","1475.125","2709.0625","14.75","64.875"
"2547","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212011","2643.375","4674.5625","153.0625","152.9375"
"2548","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212020","2235.75","7071","118.6875","303.6875"
"2549","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212030","2176.9375","3773.3125","16.1875","41.125"
"2550","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212040","862.25","3046.375","11.875","35.375"
"2551","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212041","1402.25","5373.25","35.125","55.5"
"2552","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212050","633","3900.75","10.8125","2.6875"
"2553","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212060","357.9375","2665.75","1.125","472.75"
"2554","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212061","507.625","2428.125","5.9375","625.9375"
"2555","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212070","203.8125","2679","3.5625","23.5625"
"2556","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212080","218.9375","2172.0625","9.125","6.125"
"2557","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212081","332.0625","1791.4375","8","24.25"
"2558","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212090","2280.625","2069.5","64.4375","79.5"
"2559","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212100","697.75","1261.1875","16.0625","21.1875"
"2560","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212101","386.5","1815","3","19.5"
"2561","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212110","601.125","2912.375","18.5","5.6875"
"2562","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212120","706.625","3677.75","12.8125","20.6875"
"2563","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212130","368.1875","2112.3125","8.6875","12.9375"
"2564","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212140","223.25","809.1875","5.75","0.125"
"2565","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212150","430.8125","1155.625","31.375","17.9375"
"2566","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212160","146.0625","1127.875","23.3125","9"
"2567","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212161","97","564.5","4.1875","1.5"
"2568","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212162","53.75","504.0625","6","1.625"
"2569","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212170","278.375","2074.5625","5.0625","24"
"2570","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212171","301","1581.5625","9.875","3.3125"
"2571","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212180","1677.9375","3159.625","26.875","20.625"
"2572","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212190","2041.0625","3551.9375","112.5","47.25"
"2573","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212200","987.875","2484.5625","4.5625","228.1875"
"2574","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212210","2037.5","3993.5625","9.375","199.0625"
"2575","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212220","1587.3125","1480.625","3.75","176.1875"
"2576","S1_PROBA","svmRadial0610","'2017-12-14","3212","3212221","1142.5","1183.5","13.4375","75.625"
"2577","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213010","189.375","392.1875","53.9375","146.3125"
"2578","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213011","384.3125","626.75","113.5","197.5"
"2579","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213020","128.875","223.375","31.5","92"
"2580","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213021","156.8125","584","28.4375","34.75"
"2581","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213030","208.5","612.625","45.75","251"
"2582","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213031","96.875","295.4375","60.6875","143.0625"
"2583","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213040","186.9375","663.25","95.625","130.75"
"2584","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213050","446.4375","1029.4375","95.8125","353.5625"
"2585","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213060","565.375","1092.625","39.1875","65.375"
"2586","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213070","262.875","720.75","73.875","90.375"
"2587","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213080","634.9375","1084.8125","205.3125","351.25"
"2588","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213081","100.625","212.375","39.3125","144.375"
"2589","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213090","555.8125","850.3125","93.6875","145.125"
"2590","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213100","2248.0625","2291.6875","93.4375","496.8125"
"2591","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213110","1424.1875","4789.6875","158.3125","456.9375"
"2592","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213120","307.875","797.3125","66.5","90.5"
"2593","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213130","655.75","1818.75","18.8125","44.25"
"2594","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213140","608.625","1778.5","33.375","91.3125"
"2595","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213141","882.3125","1742.875","69.75","238.75"
"2596","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213150","1578.9375","3973.6875","43.8125","32.125"
"2597","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213160","1843.4375","3321.0625","10.25","165.1875"
"2598","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213170","639.25","3205.75","5.9375","18.6875"
"2599","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213171","1709.125","3443.6875","5.5","58.875"
"2600","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213180","2829.4375","5349.8125","30.9375","312.5"
"2601","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213190","1059.25","789.6875","2.4375","211.875"
"2602","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213191","1118.75","1934.1875","4.75","160.5625"
"2603","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213200","852.875","1044.5","11.4375","413.1875"
"2604","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213201","1649.0625","2308.375","13.125","440.4375"
"2605","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213210","941.75","1375.875","9.6875","278.4375"
"2606","S1_PROBA","svmRadial0610","'2017-12-14","3213","3213220","1265.25","3709.1875","34.375","50.25"
"2607","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215010","397.9375","2259.25","106.875","22.125"
"2608","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215011","321.25","1292.3125","82.4375","75.9375"
"2609","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215020","171.9375","673.25","98.3125","121.3125"
"2610","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215031","207.75","612.3125","36.8125","104.75"
"2611","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215032","757.25","1287.375","193.5625","292.3125"
"2612","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215040","509.625","1520.9375","40.9375","307.75"
"2613","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215050","74.5625","186.9375","32.6875","15.75"
"2614","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215051","425.6875","783.6875","113.0625","382.8125"
"2615","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215060","648.4375","2749","8.5625","4.5"
"2616","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215070","947.625","2886.6875","17.125","6.3125"
"2617","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215071","932.375","3249.625","5.1875","61.875"
"2618","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215072","335.9375","1013.3125","7","6.25"
"2619","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215081","995.9375","3733.1875","8.4375","184.3125"
"2620","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215082","1140.0625","3323.1875","4.6875","847.4375"
"2621","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215090","1275.4375","2531.375","6.375","128.6875"
"2622","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215100","710.25","3198.5","17.125","122.125"
"2623","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215111","578.4375","1244.4375","93.8125","439.375"
"2624","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215112","273.375","691.25","163","176.75"
"2625","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215113","776.4375","914.625","171.5","325.375"
"2626","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215120","502.75","2801.4375","82.125","38.375"
"2627","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215130","1546.625","4419.0625","3.6875","1097.25"
"2628","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215140","794.375","3409.3125","21.5","141.625"
"2629","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215150","625.375","1400.875","114.5","263.375"
"2630","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215151","1492.3125","754.6875","4.0625","1086.5625"
"2631","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215160","2520.25","1255.875","0.9375","1481.375"
"2632","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215161","1775.4375","2611.5","12.9375","741.875"
"2633","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215170","1788","818.25","8.125","2083.375"
"2634","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215180","1710.25","1353.75","9.25","1902.25"
"2635","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215190","1114.8125","2455.875","20.5","1191"
"2636","S1_PROBA","svmRadial0610","'2017-12-14","3215","3215200","644.375","2179.4375","28.5","99.4375"
"2637","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212010","497.375","3295.0625","414.6875","54.0625"
"2638","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212011","1743.1875","3095.4375","2610","167"
"2639","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212020","902.25","4023.875","4533.1875","265.25"
"2640","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212030","488.4375","5007.0625","489.625","21.5"
"2641","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212040","251.9375","3521.4375","139.8125","36.375"
"2642","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212041","780.625","5090.4375","926.3125","62.75"
"2643","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212050","448.875","4001.0625","93.1875","3.3125"
"2644","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212060","282.3125","3137.875","14.1875","63.1875"
"2645","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212061","341.5","2962.1875","51.0625","210.5"
"2646","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212070","346.1875","2530.6875","30.6875","1.8125"
"2647","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212080","223.0625","2143.375","36.1875","2.625"
"2648","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212081","149.3125","1993.0625","10.0625","1.0625"
"2649","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212090","1430.8125","2552.6875","450.0625","60"
"2650","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212100","602.5625","1335","52.625","5.0625"
"2651","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212101","279.375","1917.0625","21.25","5.6875"
"2652","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212110","611.9375","2870.5625","50.5625","3.875"
"2653","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212120","501.875","3818.9375","93","1.8125"
"2654","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212130","285.75","2109.0625","101","4.875"
"2655","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212140","288.8125","730.875","17.5625","0.875"
"2656","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212150","466.125","1128.4375","34.5","5.1875"
"2657","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212160","201.1875","1069.75","30.6875","5.1875"
"2658","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212161","31.875","620.5625","12.6875","1.6875"
"2659","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212162","85.4375","476.75","2.25","0.875"
"2660","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212170","216.875","2131.5625","28.3125","3.375"
"2661","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212171","175.9375","1682.6875","34.75","1.125"
"2662","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212180","734.1875","4026.25","117.6875","5.8125"
"2663","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212190","2078.5625","3465.1875","195.9375","12.5"
"2664","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212200","1160.125","2435.5625","67.375","41.1875"
"2665","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212210","2094.375","4011.8125","98","31.125"
"2666","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212220","493.625","2687.875","20.5625","46.375"
"2667","S1_PROBA","svmRadial0610","'2017-12-26","3212","3212221","905.0625","1409.125","59.8125","37.6875"
"2668","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213010","187.125","409.3125","57.625","126.625"
"2669","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213011","349.125","650.4375","126.25","194.4375"
"2670","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213020","106.0625","285.375","28.1875","55"
"2671","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213021","161.9375","582.875","29.3125","29.9375"
"2672","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213030","196.875","620.5625","65.9375","233.0625"
"2673","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213031","91.625","299.75","70.4375","132.9375"
"2674","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213040","150.3125","590.1875","211.875","123.1875"
"2675","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213050","390.0625","1145.5625","83.625","302.25"
"2676","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213060","375.5625","1163.8125","173.6875","46.125"
"2677","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213070","235.8125","675.4375","114.1875","122.25"
"2678","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213080","441.1875","1068.4375","399.9375","357.375"
"2679","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213081","95.125","263.75","19.75","115.0625"
"2680","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213090","362.25","879.375","239.1875","156.4375"
"2681","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213100","813.125","3324.875","455.625","527.6875"
"2682","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213110","548.125","4874.5","981.125","423.1875"
"2683","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213120","168.875","734.75","271.5625","75.625"
"2684","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213130","242.125","1940.8125","321.6875","23.75"
"2685","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213140","358.125","1772.875","303.3125","73.75"
"2686","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213141","494.8125","1462","786.5625","185.3125"
"2687","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213150","879.25","3802.875","916","26.1875"
"2688","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213160","1208.875","4042.9375","43.9375","39.625"
"2689","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213170","430.75","3309.75","127.0625","1.375"
"2690","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213171","1329.0625","3812.0625","74.875","1.3125"
"2691","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213180","2385","5741.125","276.125","113.875"
"2692","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213190","810.8125","1143.4375","50.1875","56.75"
"2693","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213191","690.75","2443.75","58.3125","24.625"
"2694","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213200","346.3125","1795","28.25","148.8125"
"2695","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213201","1209.1875","3007.3125","81.6875","112"
"2696","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213210","570.5","1949.5625","20.625","61.5625"
"2697","S1_PROBA","svmRadial0610","'2017-12-26","3213","3213220","1103.875","3842.875","98.1875","13.9375"
"2698","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215010","455.625","1740.8125","522.5625","59.125"
"2699","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215011","216.875","1168.75","294.1875","84.4375"
"2700","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215020","101.75","783.625","26.3125","143.25"
"2701","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215031","169.125","641.3125","37.75","112.375"
"2702","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215032","549.75","986","645.6875","344.5"
"2703","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215040","324.5","1626.5625","188.375","238.5625"
"2704","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215050","67.125","186","14.1875","41.6875"
"2705","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215051","353.5","691.9375","233.125","426.5625"
"2706","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215060","977.75","2195.5","232.625","4"
"2707","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215070","907.75","2792.0625","153.4375","2.375"
"2708","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215071","819","3364.375","50.875","12.5"
"2709","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215072","188.1875","1122.3125","43.375","6.625"
"2710","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215081","670.3125","4059.8125","168.5625","23"
"2711","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215082","733.375","4203.75","150.1875","227.8125"
"2712","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215090","1326.25","2328.875","233.9375","52.375"
"2713","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215100","1161.6875","2530.8125","273.875","80.5625"
"2714","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215111","585.6875","854.5","457.6875","458.25"
"2715","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215112","199.875","536.0625","294.875","272.5625"
"2716","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215113","743.5625","813.6875","189.0625","441.75"
"2717","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215120","1062.8125","1659.3125","616.625","85"
"2718","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215130","749.1875","5440.4375","153","722.9375"
"2719","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215140","885.6875","3168.375","289.875","22.875"
"2720","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215150","585.625","1406.375","240.5","162.375"
"2721","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215151","708.1875","1759.3125","13.375","855.6875"
"2722","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215160","1253.8125","3146.0625","18.5625","839.75"
"2723","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215161","595.375","4348.5","84.6875","112.375"
"2724","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215170","1639.3125","1472.5","1.4375","1583.8125"
"2725","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215180","1231.9375","2256.8125","16.375","1469"
"2726","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215190","830.3125","3319.875","109.875","521.1875"
"2727","S1_PROBA","svmRadial0610","'2017-12-26","3215","3215200","791.125","1623.4375","470.375","64.5"
"2728","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212010","219.5625","1980.75","510.25","119.8125"
"2729","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212011","782.625","1414.875","2866.6875","513.4375"
"2730","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212020","298.5625","1608.125","5290.5","749.8125"
"2731","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212030","112.3125","3953.25","239.875","225.625"
"2732","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212041","226.3125","1038.1875","315.125","206.6875"
"2733","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212180","0","0.3125","0","0"
"2734","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212190","29.0625","1391.9375","0","0.5"
"2735","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212200","36.1875","2539.5","1","2.1875"
"2736","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212210","25.875","2959.9375","0","8.125"
"2737","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212220","67.125","466.125","0","8.75"
"2738","S1_PROBA","svmRadial0610","'2017-12-31","3212","3212221","69.5","1555.75","0","2"
"2739","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213010","9.375","80.6875","0.5","37.625"
"2740","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213011","51.8125","124.625","2.5","23.3125"
"2741","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213020","27.9375","124.5625","4.8125","8.375"
"2742","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213021","22.5625","120","14.5625","10"
"2743","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213030","9.375","288.6875","0.3125","18"
"2744","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213031","19.25","218.125","18","80.75"
"2745","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213040","0.5","66.375","0","1.8125"
"2746","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213050","60.875","277.875","6.5","36.8125"
"2747","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213060","87.5","430.75","83.3125","57.75"
"2748","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213070","36.3125","243.25","14.25","50.625"
"2749","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213080","68.9375","560.25","6.375","209.8125"
"2750","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213081","24.125","147.4375","1.375","50.5625"
"2751","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213090","180.1875","308.0625","56.125","158.875"
"2752","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213100","1314.9375","2169.125","57.75","490.125"
"2753","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213110","323.125","3970.9375","662.3125","853.125"
"2754","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213120","46.625","306.5","22.375","153.5"
"2755","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213130","86.25","1175.5","64.8125","144.8125"
"2756","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213140","125.75","1191.4375","38.8125","193.4375"
"2757","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213141","178.3125","1168.75","223","402.6875"
"2758","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213150","223.125","1690.75","604.75","275.625"
"2759","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213160","37","2337.4375","0","2.9375"
"2760","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213170","43.375","2854.9375","22.375","39"
"2761","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213171","30.6875","3451.6875","0","1.125"
"2762","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213180","253.0625","4801.875","112.8125","65.9375"
"2763","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213190","49.25","880.3125","0","10"
"2764","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213191","26.875","2310.375","0","0"
"2765","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213200","16.8125","214.125","0","1.625"
"2766","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213201","44.875","1382.5625","0","0"
"2767","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213210","25.5625","1259.125","0","2.25"
"2768","S1_PROBA","svmRadial0610","'2017-12-31","3213","3213220","62.5","2364.5","0","3.875"
"2769","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215010","400.8125","1556.25","333.8125","494.875"
"2770","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215011","173.6875","1049","263.375","285.375"
"2771","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215020","106.3125","705","104.4375","147.6875"
"2772","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215031","161.125","669.8125","26","103.875"
"2773","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215032","409.3125","919.125","590.5625","610.5625"
"2774","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215040","399.8125","1502.875","191.4375","284.625"
"2775","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215050","73.625","152.9375","35.6875","46.4375"
"2776","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215051","283.375","580.25","287.125","554.5"
"2777","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215060","516.625","2607","116.8125","169.0625"
"2778","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215070","497.0625","2583.9375","96.5","60.1875"
"2779","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215071","361.5625","3415.1875","15.875","9.125"
"2780","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215072","136.0625","994.1875","64","31.8125"
"2781","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215081","105.125","2365.75","20.6875","3.5625"
"2782","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215082","443","4596.25","113.5625","74.25"
"2783","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215090","616.8125","3006.625","165.75","152.4375"
"2784","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215100","555.0625","3181.875","82.875","228.3125"
"2785","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215111","553.3125","732.4375","313.8125","756.875"
"2786","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215112","194.1875","480.75","227.125","402.4375"
"2787","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215113","745.625","789.75","140.9375","512.375"
"2788","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215120","770.75","1901.625","210.75","541.25"
"2789","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215130","431.8125","6279.8125","42.3125","250.375"
"2790","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215140","208.4375","3985.5625","35.375","98.75"
"2791","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215150","306.0625","1788.3125","59.3125","233.6875"
"2792","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215151","198.5625","2614.5","23.9375","499.1875"
"2793","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215160","617.5625","4165.0625","23.4375","452.75"
"2794","S1_PROBA","svmRadial0610","'2017-12-31","3215","3215161","283.5","4719","95","41"
