"","PROVINSI","KABUPATEN","KECAMATAN","subdistrict","VEG.REPRO.corr","VEG.REPRO.lag","VEG.RIPE.corr","VEG.RIPE.lag","REPRO.RIPE.corr","REPRO.RIPE.lag","VEG.planting.corr","VEG.planting.lag","VEG.harvested.corr","VEG.harvested.lag","REPRO.harvested.corr","REPRO.harvested.lag","RIPE.harvested.corr","RIPE.harvested.lag","planting.harvested.corr","planting.harvested.lag"
"74","JAWA BARAT","KARAWANG","CILAMAYA WETAN",3215081,0.639163174518195,-5,0.539245201537655,-7,0.739848445956392,-2,0.646808030538657,0,0.533717925295228,-9,0.7762382505157,-3,0.647005217926685,-2,0.6305232151853,-7
"75","JAWA BARAT","KARAWANG","CILAMAYA KULON",3215082,0.627101423579198,-4,0.550924603336944,-7,0.848200640937374,-3,0.586387592336947,0,0.483881383675449,-9,0.789928837173396,-3,0.769377467178264,-1,0.784230707180079,-8
"76","JAWA BARAT","KARAWANG","LEMAHABANG",3215090,0.481416339957882,-3,0.295354496379452,-6,0.613422166489638,-3,0.633569828740376,0,0.52096241615479,-7,0.651385084240782,-3,0.51931600288782,0,0.606189148645344,-8
"77","JAWA BARAT","KARAWANG","TALAGASARI",3215100,0.482685621423727,-3,0.477194576662954,-7,0.756625876049611,-2,0.600116446467794,0,0.394445477833543,-9,0.70179131016144,-5,0.684284551191393,-2,0.499434200353415,-8
"78","JAWA BARAT","KARAWANG","MAJALAYA",3215111,0.432414497400117,-3,0.279785457770878,-6,0.663680914040723,-1,0.29551233399068,-1,0.321755182301993,-5,0.63465789202931,-2,0.625357178442387,-1,0.517055019653357,-8
"79","JAWA BARAT","KARAWANG","KARAWANG TIMUR",3215112,0.576338157330452,-4,0.26385393887829,-6,0.54312439537066,-2,0.166962923111386,0,0.415294808810684,-9,0.54191825836029,-5,0.616602636801102,-2,0.678344791194504,-8
"80","JAWA BARAT","KARAWANG","KARAWANG BARAT",3215113,0.513034865196848,-3,0.278763597943786,-6,0.704515578564797,-2,0.220108106401569,0,0.284172496942221,-9,0.607751917930137,-5,0.7120779151702,-3,0.627723844951676,-8
"81","JAWA BARAT","KARAWANG","RAWAMERTA",3215120,0.53467918247741,-4,0.46981622824481,-7,0.742761853479484,-2,0.231668924087899,0,0.578999373682965,-8,0.659976691253981,-3,0.745676690442982,-1,0.438078553025109,-9
"82","JAWA BARAT","KARAWANG","TEMPURAN",3215130,0.735929129267116,-5,0.601100031753125,-8,0.8203084047445,-3,0.615325364057343,-1,0.583880257630937,-8,0.734683431315989,-4,0.747309871216815,-2,0.497025833112774,-8
"83","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,0.57190116058731,-4,0.386581563679718,-7,0.724313238455958,-3,0.320986564153434,0,0.404281652778205,-7,0.620865264695144,-4,0.651993531388039,-1,0.64694532295873,-8
"84","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,0.227070874112668,-4,0.121436381109809,-7,0.460517278608746,-3,0.102117425221898,-1,0.129613663486984,-5,0.478773392742289,-3,0.415779067648313,-1,0.271283449756096,-8
"85","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,0.440517631965661,-4,0.483959996460186,-6,0.796982517401219,-2,0.296953335966944,-1,0.313738093537071,-7,0.663397214829114,-4,0.63553747732656,-2,0.738029838749559,-8
"86","JAWA BARAT","KARAWANG","PEDES",3215160,0.612446405032716,-4,0.60422348614364,-6,0.873446656644488,-3,0.54131815187869,0,0.530389249971154,-8,0.732843404892529,-4,0.758863056306006,-1,0.796078141380359,-8
"87","JAWA BARAT","KARAWANG","CILEBAR",3215161,0.655946521035058,-4,0.564510227064964,-6,0.846968306633791,-2,0.602969732925994,0,0.536005581407714,-7,0.844444284593263,-3,0.855812006283331,-1,0.801239532924351,-8
"88","JAWA BARAT","KARAWANG","CIBUAYA",3215170,0.548278835054503,-4,0.546647559696957,-6,0.851404959977344,-2,0.553946192467636,0,0.516712702092141,-7,0.863711766664625,-3,0.844762296191282,-1,0.789014565223238,-8
"89","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,0.530165984163185,-3,0.571022783862025,-6,0.859290371495388,-2,0.419875032838941,0,0.444985483384687,-7,0.782247137536338,-3,0.710374579227436,-1,0.736641659436927,-8
"90","JAWA BARAT","KARAWANG","BATUJAYA",3215190,0.455551555301983,-4,0.529092972151823,-6,0.839481690151646,-2,0.405826039549506,0,0.439030791071033,-6,0.813151215094046,-3,0.768033450708237,0,0.672897050436911,-7
"91","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,0.47279784532263,-5,0.542839245593151,-7,0.734321091363399,-2,0.259949447956422,0,0.343685622626624,-8,0.757562930926242,-3,0.707233519602026,-1,0.373705811396327,-9
