"","PROVINSI","KABUPATEN","KECAMATAN","subdistrict","region","TAHUN","BULAN","period1","period","BL","VEG","REPRO","RIPE","total","Paddy_planting","Paddy_harvested","luas_baku_ha","area_RS","area_factor"
"3069","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2018,"FEBRUARI","2018-02","'2018-02-17",2922.0625,137.625,2627.6875,544.375,6231.75,0,62,5950,6240.5684861788,1.04883503969392
"3070","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1284.75,22.4375,2537.0625,255.125,4099.375,0,0,5671,4120.33808273943,0.72656287828239
"3071","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2018,"FEBRUARI","2018-02","'2018-02-17",4300.6875,47,2657,231.875,7236.5625,0,265,5099,7296.95292628421,1.43105568273862
"3072","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2018,"FEBRUARI","2018-02","'2018-02-17",262.375,15.625,4202.5625,217.3125,4697.875,0,0,5000,4708.56003908496,0.941712007816992
"3073","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2018,"FEBRUARI","2018-02","'2018-02-17",783.8125,904.375,1792.6875,112.25,3593.125,423,0,3219,3601.47475103944,1.11881787854596
"3074","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1239.25,666.3125,1658.1875,112.25,3676,1382,0,3731,3692.37104371059,0.989646487191261
"3075","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2018,"FEBRUARI","2018-02","'2018-02-17",122.625,182.9375,2517.75,189.875,3013.1875,0,0,2856,3011.47721603542,1.05443880113285
"3076","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2018,"FEBRUARI","2018-02","'2018-02-17",193.1875,402.3125,1832.6875,49.5625,2477.75,0,0,2915,2485.15023091493,0.852538672698088
"3077","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2018,"FEBRUARI","2018-02","'2018-02-17",861.8125,5.625,1143.3125,225.5,2236.25,0,0,2570,2245.22589752096,0.873628753899208
"3078","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1680.0625,2599.9375,110.6875,216.8125,4607.5,4199,0,5476,4622.50756230355,0.844139437966318
"3079","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2018,"FEBRUARI","2018-02","'2018-02-17",615.8125,715.875,673.8125,49.125,2054.625,621,0,2245,2065.51846416008,0.920052768000034
"3080","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2018,"FEBRUARI","2018-02","'2018-02-17",441.75,770,1067.625,11.4375,2290.8125,938,0,2112,2301.12415049684,1.08954741974282
"3081","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2018,"FEBRUARI","2018-02","'2018-02-17",434.625,564.75,2570.9375,110.3125,3680.625,39,0,4016,3697.46986537968,0.92068472743518
"3082","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2018,"FEBRUARI","2018-02","'2018-02-17",724,1405.375,2367.6875,99.375,4596.4375,16,0,4304,4606.89381574102,1.0703749571889
"3083","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2018,"FEBRUARI","2018-02","'2018-02-17",459.0625,789.5625,1267.6875,80.6875,2597,0,40,2999,2609.27535594125,0.870048468136462
"3084","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2018,"FEBRUARI","2018-02","'2018-02-17",528.875,404.6875,114.75,32.4375,1080.75,10,0,1987,1084.93057469694,0.546014380823824
"3085","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2018,"FEBRUARI","2018-02","'2018-02-17",735.5625,513.5,412,41.25,1702.3125,520,2,1758,1710.75071367456,0.973123272852426
"3086","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2018,"FEBRUARI","2018-02","'2018-02-17",360.125,90.75,807.5625,112.0625,1370.5,0,111,1981,1380.5777159554,0.696909498210704
"3087","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2018,"FEBRUARI","2018-02","'2018-02-17",71.6875,96.4375,508.25,14.875,691.25,0,0,1281,697.089011471824,0.544175652983469
"3088","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2018,"FEBRUARI","2018-02","'2018-02-17",126.5,77.625,340.5625,48.8125,593.5,0,0,816,596.904010282201,0.731500012600737
"3089","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2018,"FEBRUARI","2018-02","'2018-02-17",153,493.5625,1748.375,70.0625,2465,30,0,2554,2478.52746883478,0.970449283020664
"3090","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2018,"FEBRUARI","2018-02","'2018-02-17",400.1875,1181.3125,354.625,13.1875,1949.3125,0,0,2418,1958.01120925015,0.809764768093527
"3091","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1031.75,883.125,2933.3125,207.0625,5055.25,0,0,7244,5066.03127002204,0.699341699340425
"3092","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1717.3125,2146.3125,1841.8125,228.9375,5934.375,1362,0,6250,5940.94825888658,0.950551721421854
"3093","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2018,"FEBRUARI","2018-02","'2018-02-17",758.125,932.625,1984.3125,149.8125,3824.875,1288,0,3930,3830.67794699589,0.974727212976053
"3094","JAWA BARAT","INDRAMAYU","ANJATAN",3212210,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1611.6875,2920.0625,1779.3125,91.0625,6402.125,2968,117,6100,6418.52206261437,1.05221673157613
"3095","JAWA BARAT","INDRAMAYU","SUKRA",3212220,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1113.3125,2203.5,25.4375,1.5625,3343.8125,3200,0,3445,3351.05294213969,0.972729446194394
"3096","JAWA BARAT","INDRAMAYU","PATROL",3212221,3212,2018,"FEBRUARI","2018-02","'2018-02-17",1202.0625,1229.3125,75.6875,4.125,2511.1875,2415,0,3175,2522.77072371809,0.794573456289161
"3097","JAWA BARAT","SUBANG","SAGALAHERANG",3213010,3213,2018,"FEBRUARI","2018-02","'2018-02-17",790.375,22.4375,63.6875,45.5625,922.0625,223,335,1168,938.633834082657,0.803624857947481
"3098","JAWA BARAT","SUBANG","SERANGPANJANG",3213011,3213,2018,"FEBRUARI","2018-02","'2018-02-17",1228.125,19.5625,164,141.6875,1553.375,92,204,1406,1599.01751759538,1.13728130696685
"3099","JAWA BARAT","SUBANG","JALANCAGAK",3213020,3213,2018,"FEBRUARI","2018-02","'2018-02-17",385.75,8.6875,120.875,42.8125,558.125,115,118,699,581.95099228709,0.832547914573806
"3100","JAWA BARAT","SUBANG","CIATER",3213021,3213,2018,"FEBRUARI","2018-02","'2018-02-17",863.375,22.4375,14.6875,22.6875,923.1875,191,321,1240,950.569956300227,0.766588674435667
"3101","JAWA BARAT","SUBANG","CISALAK",3213030,3213,2018,"FEBRUARI","2018-02","'2018-02-17",1050,65.6875,128.6875,40.5,1284.875,480,346,1676,1327.83100452924,0.792261935876634
"3102","JAWA BARAT","SUBANG","KASOMALANG",3213031,3213,2018,"FEBRUARI","2018-02","'2018-02-17",521.8125,24.75,91.25,31.0625,668.875,140,300,926,694.805261715815,0.750329656280577
"3103","JAWA BARAT","SUBANG","TANJUNGSIANG",3213040,3213,2018,"FEBRUARI","2018-02","'2018-02-17",899.75,16.9375,174.75,154.625,1246.0625,210,358,1688,1281.27894699093,0.759051508880882
"3104","JAWA BARAT","SUBANG","CIJAMBE",3213050,3213,2018,"FEBRUARI","2018-02","'2018-02-17",1660.75,51.0625,398.625,120.0625,2230.5,386,450,1910,2316.19835203259,1.2126692942579
"3105","JAWA BARAT","SUBANG","CIBOGO",3213060,3213,2018,"FEBRUARI","2018-02","'2018-02-17",1065.1875,20.4375,488.75,364.125,1938.5,140,712,2164,1989.51950385749,0.919371304924903
"3106","JAWA BARAT","SUBANG","SUBANG",3213070,3213,2018,"FEBRUARI","2018-02","'2018-02-17",820.1875,11.375,262.5,173.6875,1267.75,25,642,1590,1311.85120303567,0.825063649707968
"3107","JAWA BARAT","SUBANG","KALIJATI",3213080,3213,2018,"FEBRUARI","2018-02","'2018-02-17",1668.3125,143.875,314.6875,352.375,2479.25,70,140,870,2548.81016370786,2.92966685483663
"3108","JAWA BARAT","SUBANG","DAWUAN",3213081,3213,2018,"FEBRUARI","2018-02","'2018-02-17",466.375,19.5625,73,18.125,577.0625,0,650,2117,596.645815639273,0.281835529352514
"3109","JAWA BARAT","SUBANG","CIPEUNDEUY",3213090,3213,2018,"FEBRUARI","2018-02","'2018-02-17",919.4375,92.8125,533.625,300.6875,1846.5625,140,525,1525,1932.79605825245,1.26740725131308
"3110","JAWA BARAT","SUBANG","PABUARAN",3213100,3213,2018,"FEBRUARI","2018-02","'2018-02-17",2389.375,134.75,2220.5,639.75,5384.375,260,540,4264,5441.43708844259,1.27613440160473
"3111","JAWA BARAT","SUBANG","PATOKBEUSI",3213110,3213,2018,"FEBRUARI","2018-02","'2018-02-17",3207.625,154.875,2784.9375,893.75,7041.1875,1574,1550,5854,7066.38405189458,1.2071035278262
"3112","JAWA BARAT","SUBANG","PURWADADI",3213120,3213,2018,"FEBRUARI","2018-02","'2018-02-17",486.5625,38.0625,561.25,278.0625,1363.9375,0,650,1280,1417.76235901944,1.10762684298394
"3113","JAWA BARAT","SUBANG","CIKAUM",3213130,3213,2018,"FEBRUARI","2018-02","'2018-02-17",771.5,45.875,1320.8125,531.9375,2670.125,240,650,2673,2723.4368974413,1.01886902261178
"3114","JAWA BARAT","SUBANG","PAGADEN",3213140,3213,2018,"FEBRUARI","2018-02","'2018-02-17",974.3125,156.25,1068.125,468.25,2666.9375,450,383,2701,2691.30194565587,0.99640945785112
"3115","JAWA BARAT","SUBANG","PAGADEN BARAT",3213141,3213,2018,"FEBRUARI","2018-02","'2018-02-17",1344.875,289.125,581.75,912.5,3128.25,97,950,3424,3150.8717180915,0.920231226078125
"3116","JAWA BARAT","SUBANG","CIPUNAGARA",3213150,3213,2018,"FEBRUARI","2018-02","'2018-02-17",2369.8125,68.0625,2764.9375,718.5,5921.3125,50,1050,4989,5973.72196389087,1.19737862575483
"3117","JAWA BARAT","SUBANG","COMPRENG",3213160,3213,2018,"FEBRUARI","2018-02","'2018-02-17",404.8125,3164,1750.125,153.3125,5472.25,44,0,5126,5491.74286981692,1.07135054034665
"3118","JAWA BARAT","SUBANG","BINONG",3213170,3213,2018,"FEBRUARI","2018-02","'2018-02-17",537.625,929.1875,2370.5,172.6875,4010,217,1677,3748,4014.25264493568,1.07103859256555
"3119","JAWA BARAT","SUBANG","TAMBAKDAHAN",3213171,3213,2018,"FEBRUARI","2018-02","'2018-02-17",114.375,3257.8125,1941,10.5,5323.6875,0,0,4715,5334.38089134242,1.13136392181175
"3120","JAWA BARAT","SUBANG","CIASEM",3213180,3213,2018,"FEBRUARI","2018-02","'2018-02-17",953.625,1862.5,5654.0625,327,8797.1875,150,1062,6364,8816.88459665047,1.38543126911541
"3121","JAWA BARAT","SUBANG","PAMANUKAN",3213190,3213,2018,"FEBRUARI","2018-02","'2018-02-17",270.5625,1805.9375,43.4375,1.1875,2121.125,301,0,1887,2127.35879520863,1.12737615008407
"3122","JAWA BARAT","SUBANG","SUKASARI",3213191,3213,2018,"FEBRUARI","2018-02","'2018-02-17",798.25,1988.75,500.6875,4.25,3291.9375,625,610,3669,3297.92974837434,0.898863381949942
"3123","JAWA BARAT","SUBANG","PUSAKANAGARA",3213200,3213,2018,"FEBRUARI","2018-02","'2018-02-17",625.875,1761,3.5,1.625,2392,1573,0,3060,2399.20022126473,0.784052359890434
"3124","JAWA BARAT","SUBANG","PUSAKAJAYA",3213201,3213,2018,"FEBRUARI","2018-02","'2018-02-17",559.3125,3904.875,43.75,2.4375,4510.375,1353,0,3907,4528.63939336457,1.15910913574727
"3125","JAWA BARAT","SUBANG","LEGONKULON",3213210,3213,2018,"FEBRUARI","2018-02","'2018-02-17",820.0625,1848.875,13.8125,1.3125,2684.0625,678,0,2630,2693.8086399435,1.0242618402827
"3126","JAWA BARAT","SUBANG","BLANAKAN",3213220,3213,2018,"FEBRUARI","2018-02","'2018-02-17",770.1875,2161.25,2247.4375,38.625,5217.5,220,900,5300,5233.9803037893,0.987543453545151
"3127","JAWA BARAT","KARAWANG","PANGKALAN",3215010,3215,2018,"FEBRUARI","2018-02","'2018-02-17",610.3125,65.875,65.1875,142,883.375,0,790,2341,3024.69137744714,1.29205099421065
"3128","JAWA BARAT","KARAWANG","TEGALWARU",3215011,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1176.75,26.875,59.1875,281.875,1544.6875,0,582,1912,1968.29286918545,1.02944187718904
"3129","JAWA BARAT","KARAWANG","CIAMPEL",3215020,3215,2018,"FEBRUARI","2018-02","'2018-02-17",852.0625,38.75,128,141.375,1160.1875,97,68,852,1212.66628485266,1.42331723574256
"3130","JAWA BARAT","KARAWANG","TELUKJAMBE TIMUR",3215031,3215,2018,"FEBRUARI","2018-02","'2018-02-17",817.4375,69.875,67.25,51.5,1006.0625,42,169,795,1028.89000178984,1.294201260113
"3131","JAWA BARAT","KARAWANG","TELUKJAMBE BARAT",3215032,3215,2018,"FEBRUARI","2018-02","'2018-02-17",483.375,92.125,20.625,104.0625,700.1875,110,1292,2091,2625.43208526285,1.25558684135
"3132","JAWA BARAT","KARAWANG","KLARI",3215040,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1768.1875,160.375,292.375,271.1875,2492.125,143,366,1477,2509.20849211122,1.69885476784781
"3133","JAWA BARAT","KARAWANG","CIKAMPEK",3215050,3215,2018,"FEBRUARI","2018-02","'2018-02-17",207.9375,1.5625,68.875,52.75,331.125,0,95,416,341.097460586803,0.819945818718278
"3134","JAWA BARAT","KARAWANG","PURWASARI",3215051,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1150.25,200.8125,97.1875,310.25,1758.5,5,840,1476,1767.55992959928,1.19753382764179
"3135","JAWA BARAT","KARAWANG","TIRTAMULYA",3215060,3215,2018,"FEBRUARI","2018-02","'2018-02-17",671.5625,56.375,2426.25,349.6875,3503.875,0,44,2517,3507.87439346356,1.39367278246467
"3136","JAWA BARAT","KARAWANG","JATISARI",3215070,3215,2018,"FEBRUARI","2018-02","'2018-02-17",608,121.375,3037.0625,192.3125,3958.75,0,0,4067,3968.16354567536,0.975697945826251
"3137","JAWA BARAT","KARAWANG","BANYUSARI",3215071,3215,2018,"FEBRUARI","2018-02","'2018-02-17",439.75,852.9375,2905.125,129.5625,4327.375,0,0,3814,4332.16425863318,1.13585848417231
"3138","JAWA BARAT","KARAWANG","KOTABARU",3215072,3215,2018,"FEBRUARI","2018-02","'2018-02-17",533.0625,26.3125,699.625,143.8125,1402.8125,0,0,1266,1415.88755857088,1.11839459602755
"3139","JAWA BARAT","KARAWANG","CILAMAYA WETAN",3215081,3215,2018,"FEBRUARI","2018-02","'2018-02-17",939.9375,3092.625,956.6875,38.125,5027.375,1527,0,5218,5031.16497373609,0.96419413065084
"3140","JAWA BARAT","KARAWANG","CILAMAYA KULON",3215082,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1226.125,3932.125,256.1875,6.8125,5421.25,2781,0,4570,5424.15282934873,1.18690433902598
"3141","JAWA BARAT","KARAWANG","LEMAHABANG",3215090,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1462.0625,1352.6875,1065.125,150.3125,4030.1875,0,0,3798,4033.80555499562,1.06208677066762
"3142","JAWA BARAT","KARAWANG","TALAGASARI",3215100,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1055.5625,695.4375,2153.6875,232.6875,4137.375,0,307,4100,4143.89281329533,1.01070556421837
"3143","JAWA BARAT","KARAWANG","MAJALAYA",3215111,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1530.4375,113,226.625,543.6875,2413.75,117,1391,2234,2417.29785749492,1.08204917524392
"3144","JAWA BARAT","KARAWANG","KARAWANG TIMUR",3215112,3215,2018,"FEBRUARI","2018-02","'2018-02-17",841.25,83.0625,121.6875,303.5,1349.5,224,309.5,1420,1357.91622764902,0.956279033555647
"3145","JAWA BARAT","KARAWANG","KARAWANG BARAT",3215113,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1305.75,264.3125,362.125,289.875,2222.0625,354,706.45,1850,2247.73871897864,1.21499390215061
"3146","JAWA BARAT","KARAWANG","RAWAMERTA",3215120,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1194.875,269.5,1154,889.875,3508.25,130,1739,4191,3515.88719729952,0.838913671510266
"3147","JAWA BARAT","KARAWANG","TEMPURAN",3215130,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1570.4375,5041.625,570.25,23.75,7206.0625,1821,0,6480,7214.81955529641,1.11339807952105
"3148","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,3215,2018,"FEBRUARI","2018-02","'2018-02-17",951.6875,1496.1875,1683,310.25,4441.125,263,0,4372,4439.93293505201,1.01553818276578
"3149","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,3215,2018,"FEBRUARI","2018-02","'2018-02-17",727.5,635.4375,583.75,70.125,2016.8125,649,446,2026,2469.24261298613,1.21877720285594
"3150","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1012.875,588.75,15.6875,0.3125,1617.625,537,0,3531,3392.9496452,0.960903326309828
"3151","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2018,"FEBRUARI","2018-02","'2018-02-17",2958.375,2317.6875,58,3.375,5337.4375,4050,0,5156,5341.90256018204,1.03605557800272
"3152","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1637.375,3470.625,126.875,5.8125,5240.6875,3112,0,5395,5243.21303996577,0.971865253005703
"3153","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2018,"FEBRUARI","2018-02","'2018-02-17",1588.1875,2274.75,17.1875,3.0625,3883.1875,1978,0,4416,4771.50797641596,1.08050452364492
"3154","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2018,"FEBRUARI","2018-02","'2018-02-17",164.75,325.375,0,0,490.125,1776,0,5658,5061.17397415128,0.894516432334974
"3155","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2018,"FEBRUARI","2018-02","'2018-02-17",161.125,271.75,0,0,432.875,3269,0,4931,4881.18633072389,0.989897856565381
"3156","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2018,"FEBRUARI","2018-02","'2018-02-17",147,253.1875,0,0,400.1875,1623,0,3166,3012.51302481257,0.951520222619259
"3157","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2018,"MARET","2018-03","'2018-03-01",1848.875,12.6875,1779.5,743.4375,4384.5,729,3238,3978,4402.86213902765,1.10680295098734
"3158","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2018,"MARET","2018-03","'2018-03-01",3096.1875,114.625,130.5,4672,8013.3125,3307,4996,5796,8058.97923604531,1.39043810145709
"3159","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2018,"MARET","2018-03","'2018-03-01",6187.5,56.6875,846.5625,2946.75,10037.5,1545,3955,6916,10063.7842122026,1.45514520130171
"3160","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2018,"MARET","2018-03","'2018-03-01",3174.8125,44.75,1889,1123.6875,6232.25,1064,4613,5950,6240.5684861788,1.04883503969392
"3161","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2018,"MARET","2018-03","'2018-03-01",1448.3125,17.3125,1107.4375,1522.3125,4095.375,0,4170,5671,4120.33808273943,0.72656287828239
"3162","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2018,"MARET","2018-03","'2018-03-01",3726.6875,52.375,1303.375,2158.125,7240.5625,2273,3934,5099,7296.95292628421,1.43105568273862
"3163","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2018,"MARET","2018-03","'2018-03-01",620.5625,9.8125,3335.6875,730.8125,4696.875,0,1996,5000,4708.56003908496,0.941712007816992
"3164","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2018,"MARET","2018-03","'2018-03-01",459.9375,644.375,1965.9375,523,3593.25,0,269,3219,3601.47475103944,1.11881787854596
"3165","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2018,"MARET","2018-03","'2018-03-01",454.5625,1078.75,1441,702.6875,3677,0,448,3731,3692.37104371059,0.989646487191261
"3166","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2018,"MARET","2018-03","'2018-03-01",225,42.125,2063.5625,681.8125,3012.5,0,931,2856,3011.47721603542,1.05443880113285
"3167","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2018,"MARET","2018-03","'2018-03-01",169.5,144.75,1785.0625,378.5,2477.8125,0,491,2915,2485.15023091493,0.852538672698088
"3168","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2018,"MARET","2018-03","'2018-03-01",899.4375,1,861.625,474.375,2236.4375,0,951,2570,2245.22589752096,0.873628753899208
"3169","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2018,"MARET","2018-03","'2018-03-01",1409.0625,3127.25,68.25,5.0625,4609.625,0,0,5476,4622.50756230355,0.844139437966318
"3170","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2018,"MARET","2018-03","'2018-03-01",538.1875,468.0625,983.75,65.375,2055.375,0,0,2245,2065.51846416008,0.920052768000034
"3171","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2018,"MARET","2018-03","'2018-03-01",317.3125,561.25,1238.9375,173.25,2290.75,0,70,2112,2301.12415049684,1.08954741974282
"3172","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2018,"MARET","2018-03","'2018-03-01",356.25,300.9375,2639.0625,383.6875,3679.9375,0,823,4016,3697.46986537968,0.92068472743518
"3173","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2018,"MARET","2018-03","'2018-03-01",300.1875,671.6875,3281.125,343.75,4596.75,0,145,4304,4606.89381574102,1.0703749571889
"3174","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2018,"MARET","2018-03","'2018-03-01",301.75,220.25,1914.625,160.625,2597.25,0,19,2999,2609.27535594125,0.870048468136462
"3175","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2018,"MARET","2018-03","'2018-03-01",263.875,402.375,399.6875,14.9375,1080.875,0,0,1987,1084.93057469694,0.546014380823824
"3176","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2018,"MARET","2018-03","'2018-03-01",591.1875,429.875,606.875,75.0625,1703,0,64,1758,1710.75071367456,0.973123272852426
"3177","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2018,"MARET","2018-03","'2018-03-01",537.25,60,497.375,276.3125,1370.9375,0,701,1981,1380.5777159554,0.696909498210704
"3178","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2018,"MARET","2018-03","'2018-03-01",51.875,106.1875,283.3125,250.1875,691.5625,0,1184,1281,697.089011471824,0.544175652983469
"3179","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2018,"MARET","2018-03","'2018-03-01",163.125,91.8125,273.5,65.5,593.9375,0,295,816,596.904010282201,0.731500012600737
"3180","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2018,"MARET","2018-03","'2018-03-01",146.5,256.1875,1764.875,297.1875,2464.75,0,890,2554,2478.52746883478,0.970449283020664
"3181","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2018,"MARET","2018-03","'2018-03-01",166.75,947.125,748.875,86.125,1948.875,0,75,2418,1958.01120925015,0.809764768093527
"3182","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2018,"MARET","2018-03","'2018-03-01",1919.6875,542.3125,2385.5625,206.625,5054.1875,0,268,7244,5066.03127002204,0.699341699340425
"3183","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2018,"MARET","2018-03","'2018-03-01",1863.125,1622.625,2167.375,281.75,5934.875,0,50,6250,5940.94825888658,0.950551721421854
"3184","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2018,"MARET","2018-03","'2018-03-01",645.125,515.25,2286.8125,377.625,3824.8125,0,710,3930,3830.67794699589,0.974727212976053
"3185","JAWA BARAT","INDRAMAYU","ANJATAN",3212210,3212,2018,"MARET","2018-03","'2018-03-01",670.625,3518,1699.25,515.5,6403.375,0,284,6100,6418.52206261437,1.05221673157613
"3186","JAWA BARAT","INDRAMAYU","SUKRA",3212220,3212,2018,"MARET","2018-03","'2018-03-01",1540.4375,1742.6875,58.5625,1.8125,3343.5,0,0,3445,3351.05294213969,0.972729446194394
"3187","JAWA BARAT","INDRAMAYU","PATROL",3212221,3212,2018,"MARET","2018-03","'2018-03-01",1063,1057.5625,383.9375,3.375,2507.875,0,0,3175,2522.77072371809,0.794573456289161
"3188","JAWA BARAT","SUBANG","SAGALAHERANG",3213010,3213,2018,"MARET","2018-03","'2018-03-01",621.875,84.125,163.875,54.3125,924.1875,355,430,1168,938.633834082657,0.803624857947481
"3189","JAWA BARAT","SUBANG","SERANGPANJANG",3213011,3213,2018,"MARET","2018-03","'2018-03-01",896.75,133,363,165.25,1558,204,550,1406,1599.01751759538,1.13728130696685
"3190","JAWA BARAT","SUBANG","JALANCAGAK",3213020,3213,2018,"MARET","2018-03","'2018-03-01",360.25,29.1875,103.25,66.3125,559,138,86,699,581.95099228709,0.832547914573806
"3191","JAWA BARAT","SUBANG","CIATER",3213021,3213,2018,"MARET","2018-03","'2018-03-01",775.625,22.75,101.875,24.25,924.5,321,128,1240,950.569956300227,0.766588674435667
"3192","JAWA BARAT","SUBANG","CISALAK",3213030,3213,2018,"MARET","2018-03","'2018-03-01",985.5,52.25,147.5,99.75,1285,410,508,1676,1327.83100452924,0.792261935876634
"3193","JAWA BARAT","SUBANG","KASOMALANG",3213031,3213,2018,"MARET","2018-03","'2018-03-01",515.625,16.125,56.5,80.5,668.75,300,108,926,694.805261715815,0.750329656280577
"3194","JAWA BARAT","SUBANG","TANJUNGSIANG",3213040,3213,2018,"MARET","2018-03","'2018-03-01",878.4375,16.3125,90.9375,259.5625,1245.25,420,520,1688,1281.27894699093,0.759051508880882
"3195","JAWA BARAT","SUBANG","CIJAMBE",3213050,3213,2018,"MARET","2018-03","'2018-03-01",1459.5,212.1875,217,342.25,2230.9375,450,200,1910,2316.19835203259,1.2126692942579
"3196","JAWA BARAT","SUBANG","CIBOGO",3213060,3213,2018,"MARET","2018-03","'2018-03-01",1094.5625,23.5,147.375,673.5625,1939,650,760,2164,1989.51950385749,0.919371304924903
"3197","JAWA BARAT","SUBANG","SUBANG",3213070,3213,2018,"MARET","2018-03","'2018-03-01",802.75,60.9375,184.9375,223.6875,1272.3125,650,210,1590,1311.85120303567,0.825063649707968
"3198","JAWA BARAT","SUBANG","KALIJATI",3213080,3213,2018,"MARET","2018-03","'2018-03-01",1613.875,218.4375,141.875,510.375,2484.5625,135,225,870,2548.81016370786,2.92966685483663
"3199","JAWA BARAT","SUBANG","DAWUAN",3213081,3213,2018,"MARET","2018-03","'2018-03-01",361.5,113.9375,60.9375,42.5625,578.9375,655,850,2117,596.645815639273,0.281835529352514
