"","namefile","size","masking","sampling","source","method","Count.Train","Count.Test","NoOfCoef","preProc","model","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa"
"102","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0102.csv","100","WithMasking","LOOCV","LS8","rf",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1 + d_VH_MAX100",0.884920634920635,0.844139225388159,0.839622641509434,0.781998548270022
"103","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0103.csv","100","WithMasking","LOOCV","LS8","rf",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MAX_1 + d_VV_MAX100",0.876984126984127,0.83373417047994,0.811320754716981,0.74389949263107
"104","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0104.csv","100","WithMasking","LOOCV","LS8","rf",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX100",0.880952380952381,0.839049626365204,0.811320754716981,0.744054086683569
"105","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0105.csv","100","WithMasking","LOOCV","LS8","rf",252,106,18,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100",0.888888888888889,0.84977965127419,0.839622641509434,0.782103990326481
"106","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0106.csv","100","WithMasking","LOOCV","LS8","rf",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN",0.892857142857143,0.855101475818302,0.858490566037736,0.80785498489426
"107","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0107.csv","100","WithMasking","LOOCV","LS8","rf",252,106,19,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1",0.880952380952381,0.838922742574679,0.858490566037736,0.808040565012677
"108","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0108.csv","100","WithMasking","LOOCV","LS8","rf",252,106,17,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07",0.888888888888889,0.849677240674066,0.811320754716981,0.744054086683569
"109","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0109.csv","100","WithMasking","LOOCV","LS8","rf",252,106,20,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.464285714285714,0.274054157864413,0.481132075471698,0.298182255928735
"110","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0110.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.396825396825397,0.180908391070054,0.443396226415094,0.244868389277952
"111","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0111.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.28968253968254,0.0312271809630171,0.273584905660377,0.000367421922841393
"112","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0112.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.436507936507937,0.236200640341515,0.386792452830189,0.159346022449976
"113","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0113.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.341269841269841,0.107793371155569,0.424528301886792,0.215100752609857
"114","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0114.csv","100","WithMasking","LOOCV","LS8","rf",252,106,2,"noProc","Phase ~ VH_MAX + VH_MIN",0.349206349206349,0.114956313174576,0.330188679245283,0.0963016330451489
"115","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0115.csv","100","WithMasking","LOOCV","LS8","rf",252,106,1,"noProc","Phase ~ VH_MAX",0.353174603174603,0.124067044824498,0.330188679245283,0.0972771980328655
"116","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0116.csv","100","WithMasking","LOOCV","LS8","rf",252,106,1,"noProc","Phase ~ VH_MIN",0.349206349206349,0.120830496936692,0.292452830188679,0.0514258441713399
"117","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0117.csv","100","WithMasking","LOOCV","LS8","rf",252,106,4,"noProc","Phase ~ VH_MAX + VH_MIN + VH_MAX_1 + VH_MIN_1",0.373015873015873,0.14990285458078,0.39622641509434,0.18343765045739
"118","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0118.csv","100","WithMasking","LOOCV","LS8","rf",252,106,2,"noProc","Phase ~ VH_MAX + VH_MAX_1",0.392857142857143,0.181244823851691,0.358490566037736,0.130728412928124
"119","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0119.csv","100","WithMasking","LOOCV","LS8","rf",252,106,2,"noProc","Phase ~ VH_MIN + VH_MIN_1",0.369047619047619,0.147779479326187,0.330188679245283,0.0964101332693
"120","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0120.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.412698412698413,0.208253725640046,0.462264150943396,0.275452692169325
"121","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0121.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.428571428571429,0.223453884014552,0.367924528301887,0.15007180469124
"122","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0122.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.313492063492063,0.0591738961543441,0.292452830188679,0.029541015625
"123","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0123.csv","100","WithMasking","LOOCV","LS8","rf",252,106,30,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.448412698412698,0.251074383699301,0.5,0.322234286403668
"124","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0124.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.353174603174603,0.118446185213006,0.320754716981132,0.0714198807640831
"125","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0125.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM",0.361111111111111,0.130717973989244,0.405660377358491,0.180311771204124
"126","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0126.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.28968253968254,0.0339037501874023,0.320754716981132,0.0715328467153284
"127","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0127.csv","100","WithMasking","LOOCV","LS8","rf",252,106,3,"noProc","Phase ~ VH_MAX + VH_MAX_1 + d_VH_MAX",0.400793650793651,0.192016137594225,0.367924528301887,0.146804420951466
"128","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0128.csv","100","WithMasking","LOOCV","LS8","rf",252,106,3,"noProc","Phase ~ VV_MAX + VV_MAX_1 + d_VV_MAX",0.317460317460317,0.0687921625918446,0.283018867924528,0.0236334989698218
"129","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0129.csv","100","WithMasking","LOOCV","LS8","rf",252,106,1,"noProc","Phase ~ d_VV_MAX",0.242063492063492,-0.023889042523772,0.292452830188679,0.0540218943360304
"130","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0130.csv","100","WithMasking","LOOCV","LS8","rf",252,106,1,"noProc","Phase ~ d_VH_MAX",0.238095238095238,-0.0275447575764011,0.311320754716981,0.0661356504948105
"131","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0131.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.408730158730159,0.202124946876328,0.433962264150943,0.236952609478104
"132","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0132.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.432539682539683,0.228235495684578,0.386792452830189,0.1776080210074
"133","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0133.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.30952380952381,0.0538172715894869,0.30188679245283,0.04248046875
"134","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0134.csv","100","WithMasking","LOOCV","LS8","rf",252,106,30,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.456349206349206,0.262055403556771,0.5,0.323621478449314
"135","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0135.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.353174603174603,0.119315623592976,0.292452830188679,0.0258546746722215
"136","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0136.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100",0.361111111111111,0.129169349645847,0.39622641509434,0.169949834821975
"137","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0137.csv","100","WithMasking","LOOCV","LS8","rf",252,106,5,"noProc","Phase ~ d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.28968253968254,0.0353499711297877,0.264150943396226,-0.00327630141973059
"138","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0138.csv","100","WithMasking","LOOCV","LS8","rf",252,106,3,"noProc","Phase ~ VH_MAX + VH_MAX_1 + d_VH_MAX100",0.396825396825397,0.184761093966159,0.377358490566038,0.158628983764281
"139","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0139.csv","100","WithMasking","LOOCV","LS8","rf",252,106,3,"noProc","Phase ~ VV_MAX + VV_MAX_1 + d_VV_MAX100",0.317460317460317,0.0703500343170899,0.273584905660377,0.00958621526513775
"140","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0140.csv","100","WithMasking","LOOCV","LS8","rf",252,106,1,"noProc","Phase ~ d_VV_MAX100",0.242063492063492,-0.023889042523772,0.292452830188679,0.0540218943360304
"141","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0141.csv","100","WithMasking","LOOCV","LS8","rf",252,106,1,"noProc","Phase ~ d_VH_MAX100",0.238095238095238,-0.0275447575764011,0.311320754716981,0.0661356504948105
"142","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0142.csv","100","WithMasking","LOOCV","LS8","rf",252,106,3,"noProc","Phase ~ VH_MIN + VH_MIN_1 + d_VH_MIN",0.345238095238095,0.115958668197474,0.39622641509434,0.179189352692075
"143","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0143.csv","100","WithMasking","LOOCV","LS8","rf",252,106,2,"noProc","Phase ~ VH_MIN + VH_MIN_1",0.376984126984127,0.160213958227203,0.330188679245283,0.094997594997595
"144","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0144.csv","100","WithMasking","LOOCV","LS8","rf",252,106,17,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07",0.892857142857143,0.854974848665701,0.820754716981132,0.756968746229034
"145","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0145.csv","100","WithMasking","LOOCV","LS8","rf",252,106,10,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A",0.873015873015873,0.828469326980345,0.792452830188679,0.718187311178248
"146","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0146.csv","100","WithMasking","LOOCV","LS8","rf",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MEAN",0.873015873015873,0.828257443455297,0.830188679245283,0.770037362902254
"147","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_rf_noProc_0147.csv","100","WithMasking","LOOCV","LS8","rf",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MINIMUM_30m",0.876984126984127,0.833670449464518,0.80188679245283,0.732548359966358
"148","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0001.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,27,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.75,0.660805469501122,0.783018867924528,0.705733252866626
"149","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0002.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.785714285714286,0.709361184084065,0.773584905660377,0.693420101229212
"150","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0003.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.746031746031746,0.652121395138155,0.69811320754717,0.587147030185005
"151","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0004.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.757936507936508,0.672322646657572,0.735849056603774,0.641545893719807
"152","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0005.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.757936507936508,0.668956606008399,0.745283018867924,0.652121064786678
"153","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0006.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,9,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MIN",0.797619047619048,0.725419817972055,0.80188679245283,0.731191885038039
"154","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0007.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,8,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX",0.781746031746032,0.703084832904884,0.754716981132076,0.666827852998066
"155","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0008.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,8,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN",0.797619047619048,0.725014442518775,0.80188679245283,0.729624681161181
"156","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0009.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MIN + VH_MAX_1 + VH_MIN_1",0.801587301587302,0.7312,0.783018867924528,0.705733252866626
"157","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0010.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,9,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1",0.781746031746032,0.704748311782374,0.792452830188679,0.719137661086354
"158","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0011.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,9,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1",0.801587301587302,0.730832496635406,0.792452830188679,0.718798987097552
"159","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0012.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.761904761904762,0.676002314269184,0.792452830188679,0.719509261486649
"160","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0013.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.781746031746032,0.703909421063875,0.80188679245283,0.73122434194639
"161","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0014.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.757936507936508,0.671503365744203,0.735849056603774,0.640503875968992
"162","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0015.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,37,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.734126984126984,0.639169088733117,0.783018867924528,0.706229666224847
"163","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0016.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.75,0.658301407601911,0.707547169811321,0.600340549744588
"164","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0017.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM",0.773809523809524,0.692116431602864,0.69811320754717,0.59048653869371
"165","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0018.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.753968253968254,0.664086687306502,0.69811320754717,0.587297724784037
